# c0 + a0 * ((sum:boiling_point / sum:hhi_r) * (ave:atomic_radius_rahm^6)) + a1 * ((exp(-1.0 * ave:atomic_number)) / (var:hhi_p - ave:atomic_number)) + a2 * ((ave:atomic_radius_rahm - ave:atomic_radius) * cbrt(var:evaporation_heat)) + a3 * ((ave:atomic_volume + ave:Polarizability) / (ave:atomic_volume^2))
# Property Label: $exfoliation_{energy}$; Unit of the Property: energy * length^-2
# RMSE: 0.481329938112015; Max AE: 7.74410465641092
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.295753033325833e-15, -1.271831240669525e+04, -1.399766954307762e-04,  8.874928783795299e+00, -4.214956358883139e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; length^6 * temperature;                           6|7|div|3|sp|mult; ((sum:boiling_point / sum:hhi_r) * (ave:atomic_radius_rahm^6)); $\left(\left(\frac{ sum:boiling_{point} }{ sum:hhi_{r} } \right) \left(ave:atomic_{radius, rahm}^6\right)\right)$; ((sum:boiling_point ./ sum:hhi_r) .* (ave:atomic_radius_rahm).^6); sum:boiling_point,sum:hhi_r,ave:atomic_radius_rahm
# 1;  2; Unitless;                                         1|nexp|11|1|sub|div; ((exp(-1.0 * ave:atomic_number)) / (var:hhi_p - ave:atomic_number)); $\left(\frac{ \left(\exp{ \left(-ave:atomic_{number} \right) } \right) }{ \left(var:hhi_{p} - ave:atomic_{number}\right) } \right)$; (exp(-1.0 * (ave:atomic_number)) ./ (var:hhi_p - ave:atomic_number)); ave:atomic_number,var:hhi_p,ave:atomic_number
# 2;  2; atoms^-0.333333 * energy^0.333333 * length;       3|2|sub|10|cbrt|mult; ((ave:atomic_radius_rahm - ave:atomic_radius) * cbrt(var:evaporation_heat)); $\left(\left(ave:atomic_{radius, rahm} - ave:atomic_{radius}\right) \left(\sqrt[3]{ var:evaporation_{heat} }\right)\right)$; ((ave:atomic_radius_rahm - ave:atomic_radius) .* nthroot(var:evaporation_heat, 3)); ave:atomic_radius_rahm,ave:atomic_radius,var:evaporation_heat
# 3;  2; length^-3;                                        4|0|add|4|sq|div; ((ave:atomic_volume + ave:Polarizability) / (ave:atomic_volume^2)); $\left(\frac{ \left(ave:atomic_{volume} + ave:Polarizability\right) }{ \left(ave:atomic_{volume}^2\right) } \right)$; ((ave:atomic_volume + ave:Polarizability) ./ (ave:atomic_volume).^2); ave:atomic_volume,ave:Polarizability,ave:atomic_volume
# Number of Samples Per Task
# Task, n_mats_train            
# all , 2744                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
3304        ,  4.207482123452428e-01,  2.334105756728834e-01,  9.190723585593988e+12,  8.742267169171660e-14,  3.928868863827794e+03,  9.167412297821766e-02
5772        ,  9.791729170663426e-01,  5.607067940738721e-01,  2.282095835106826e+13,  3.875266290660758e-16,  9.706097792623408e+02,  7.990472919733202e-02
4208        ,  6.603942215445863e-01,  6.412126581519275e-01,  1.211977663084969e+13,  1.207763203800540e-20,  3.335098375066799e+02,  8.048983904639978e-02
5588        ,  8.803208873918648e-01,  5.914562535831973e-01,  2.617379519960267e+13,  1.619425193906498e-12,  1.307099084046877e+03,  8.818712720933290e-02
461         ,  2.895131874006477e-01,  2.717102369025812e-01,  6.368512353585118e+13,  5.152367365073348e-24,  2.441417991569234e+03,  6.457305124110901e-02
180         ,  3.677083798565582e-01,  4.925860370541401e-01,  8.290259884443928e+13,  7.521255732869867e-21,  1.753480457931976e+03,  7.580463157652018e-02
3567        ,  6.455865771715684e-01,  5.259056531661923e-01,  9.455670195025584e+12,  8.855596863728971e-16,  2.853377670831906e+02,  6.712658272082377e-02
986         ,  1.667063758544649e-01,  4.028398046552770e-01,  7.277939725084659e+13,  3.596038755609878e-16,  1.779590658213802e+03,  6.758211560510408e-02
350         ,  3.022496124401135e-01,  2.582251121091294e-01,  3.143200954658968e+13,  2.928010567045821e-23,  1.944228769525969e+03,  5.992084953685820e-02
3563        ,  2.963852956512342e-01,  5.640671451559288e-01,  9.523804842007597e+13,  1.145212591642715e-14,  2.050758384007842e+03,  8.674662290114886e-02
3276        ,  3.528731625859118e-01,  4.462319534211608e-01,  3.799185026440571e+13,  3.023629555813020e-28,  2.887411505953066e+03,  9.502316055540196e-02
4238        ,  2.446030623760792e-01,  5.428343648210350e-01,  4.969408027642614e+12,  8.686018417531348e-12,  7.006435120459773e+02,  7.623933592372654e-02
5282        ,  5.293873330373472e-01,  5.714908464709418e-01,  2.249319351603125e+13,  3.346029615113622e-14,  1.894966216361074e+03,  9.574678472107649e-02
599         ,  1.941897543062212e-01,  3.480186464835842e-01,  3.345997822055168e+13,  2.880810834900070e-23,  9.119600818542499e+02,  5.346133044889130e-02
3382        ,  4.754043303942602e-01,  6.007086449463654e-01,  2.887048553614494e+13,  6.696945510668996e-13,  7.908227198515334e+02,  8.069314878892735e-02
4760        ,  2.326804630331917e-01,  8.134815878076419e-01,  5.863272038262753e+13,  7.825343070477710e-14,  1.111484430191068e+03,  1.053799492309556e-01
4099        ,  2.771646182279487e-01,  6.259610306619653e-01,  1.001356717828064e+14,  3.093210453082431e-19,  1.424313322153358e+03,  8.312519276032791e-02
2032        ,  3.425223935124700e-01,  2.193545259027659e-01,  3.672107107987822e+13,  1.542038387887651e-28,  2.436925565421448e+03,  6.253970611288498e-02
3021        ,  9.436790737277430e-01,  7.579178011070808e-01,  5.317459810559270e+13,  2.411665397553599e-17,  1.268186541273504e+03,  1.023876136112130e-01
6349        ,  6.066079572580644e-01,  5.617669276507067e-01,  5.710148511271615e+13,  6.725745207794555e-28,  3.338568976096976e+03,  1.123669773283099e-01
73          ,  3.010695272812237e-01,  3.699966115746554e-01,  3.960586935629974e+13,  1.719635624491772e-23,  2.468078795523502e+03,  7.958376690946931e-02
909         ,  2.859807336003438e-01,  5.842686573577732e-01,  3.785457168128952e+13,  2.468612563017472e-13,  8.425309581701921e+02,  7.834460019525136e-02
5286        ,  2.235408342514859e-01,  6.510400598347746e-01,  1.450914788560681e+13,  6.269467466933393e-11,  1.169877691773818e+03,  9.443971689027716e-02
359         ,  4.663407226120941e-01,  4.230253768111549e-01,  8.029170971072383e+13,  2.000744801097416e-18,  4.311011336083334e+03,  1.086856985874866e-01
3172        ,  4.790530319841335e-01,  7.220630821716819e-01,  1.966551072068993e+14,  4.285601388903559e-13,  3.175372337583512e+03,  1.074796597633136e-01
5918        ,  2.241858049594979e+00,  5.914562535831973e-01,  2.617379519960267e+13,  1.619425193906498e-12,  1.307099084046877e+03,  8.818712720933290e-02
4401        ,  3.273613861116079e-01,  3.407494737201699e-01,  1.093113338823767e+14,  2.101748225706343e-20,  3.528022124353760e+03,  8.282876867360794e-02
3615        ,  3.036705797988253e-01,  3.182085024069102e-01,  7.631783832582534e+13,  4.417193833291520e-19,  3.074370719916277e+03,  7.795096346625084e-02
4407        ,  5.372482734277881e-01,  5.294671904476400e-01,  2.004555536566181e+12,  2.328262819742128e-11,  6.289548661339262e+02,  7.403537323831702e-02
5701        ,  9.203994095360772e-01,  5.488935666947172e-01,  1.322666111626294e+13,  5.041711555775306e-14,  8.228264259602283e+02,  7.764357162390063e-02
538         ,  3.775823948370269e-01,  3.548511040269369e-01,  1.546718927843256e+13,  2.186752159007291e-18,  2.275970130399408e+03,  7.837153456529045e-02
423         ,  3.114023315769188e-01,  3.309890650113231e-01,  6.529469307126705e+13,  1.186749943334427e-23,  2.286339522016190e+03,  6.857148916268128e-02
577         ,  3.135900205824857e-01,  2.879822873359780e-01,  4.239981134552846e+13,  4.466994557995280e-20,  2.522989441796559e+03,  7.080078125000000e-02
3422        ,  2.802083413851849e-01,  5.517574427266944e-01,  1.517130345146748e+14,  4.375234820417060e-18,  2.174408614309436e+03,  7.906439939851546e-02
1518        ,  2.969751162456789e-01,  4.786849860819634e-01,  1.018469250639496e+14,  3.956113352737525e-13,  2.229293853861669e+03,  7.897700325249671e-02
5181        ,  5.261236775456994e-01,  5.092448385514629e-01,  2.320092791362234e+13,  1.216627662363793e-22,  8.121154885366382e+02,  7.155088083334413e-02
1015        ,  3.391061495356983e-01,  4.455708372852422e-01,  2.224312380983936e+13,  2.641754204941589e-16,  2.527808654821111e+03,  9.157629629629629e-02
1156        ,  8.470934050524324e-01,  6.994405646432651e-01,  2.080256581384485e+14,  8.063188928958319e-25,  8.268287357809983e+02,  6.622892635314995e-02
4984        ,  4.348768073655889e-01,  6.232350485018155e-01,  1.047584054345008e+14,  7.370884689992905e-26,  2.459344269055575e+03,  9.846777314846436e-02
4680        ,  3.364035952142165e-01,  7.437851715634832e-01,  2.655304569626672e+13,  2.320387345675730e-14,  2.053516263160463e+03,  1.170683159024404e-01
5095        ,  5.893419787698063e-01,  6.727052711099779e-01,  1.136621144068754e+14,  5.636534426337091e-19,  1.668805905154413e+03,  9.027348394768134e-02
827         ,  4.003907365198857e-01,  5.616461775302388e-01,  2.621360008864899e+13,  4.139280332270332e-13,  6.479457591102318e+02,  7.442614096678368e-02
695         ,  3.284722007121098e+00,  1.872280447317592e+00,  3.715082124689292e+14,  1.283434926142190e-21,  2.543267962641889e+03,  2.015841936632253e-01
5396        ,  8.394699154938887e-02,  1.083405569887862e-02,  8.533827109264212e+13,  2.296030078350624e-32,  4.404640241002381e+03,  6.298115678157988e-02
3038        ,  2.698343232194364e-01,  3.380627126314235e-01,  1.924678501061429e+13,  2.569369125815743e-15,  2.538164820490679e+03,  8.006341656757827e-02
4451        ,  3.854058871881627e-01,  5.799241564275959e-01,  1.649648834118926e+14,  3.256195534394590e-17,  1.977632606329200e+03,  7.719976865670775e-02
683         ,  7.567006984040863e-01,  4.734338077478285e-01,  2.632835580539764e+13,  2.464511736186634e-12,  7.366349324500902e+02,  6.586870651113096e-02
4700        ,  2.941516770264208e-01,  3.659840960304900e-01,  5.558114647061388e+13,  5.840901285171419e-17,  2.714227847865774e+03,  8.068153364598235e-02
2132        ,  6.747740069016210e-01,  5.655798281777290e-01,  1.171603123777063e+14, -4.567187128624526e-29,  1.582539739432039e+03,  7.633156966490301e-02
5269        ,  5.468292537176512e-01,  5.105680126508791e-01,  9.483135939572970e+13,  5.519287512977534e-15,  2.605812697902032e+03,  8.953227957538132e-02
1517        ,  4.146991767326453e-01,  8.549503015118906e-01,  1.588356482993105e+14,  2.010832562562154e-15,  3.788991802359654e+03,  1.376527827222024e-01
5182        ,  1.517650397507960e-01,  7.054307543472640e-01,  7.323521219225488e+13,  2.927158769312561e-15,  1.287436097270006e+03,  9.384825956281276e-02
1           ,  4.764892223280973e-01,  8.110206354112882e-01,  3.257807747184973e+14,  4.744144692661537e-31,  6.540101340713616e+02,  5.888328369001911e-02
3515        ,  3.510859978507264e-02,  4.318950471891550e-01,  5.793497627329462e+13,  6.011343395742076e-29,  1.559964910298160e+03,  6.955931001890360e-02
1029        ,  3.092915995936308e-01,  3.199409422733558e-01,  5.031144736862504e+13,  2.332371731891444e-29,  1.835113312191251e+03,  6.239738999550815e-02
5743        ,  3.087205345176252e-01,  1.467555099481861e-01,  2.693302754066930e+13,  1.362408284284699e-24,  2.643359195581614e+03,  5.904444071657385e-02
1217        ,  3.172537314486099e-01,  4.173651030748690e-01,  8.301696896728820e+13,  1.108756191866024e-28,  1.699082404802681e+03,  6.645429298233331e-02
2683        ,  3.844169398000933e-01,  3.873354354270490e-01,  1.797105000276355e+14,  1.037400441711103e-34,  5.152134378491547e+03,  1.034152882304730e-01
759         ,  8.184498203592120e-01,  5.813673265487218e-01,  1.240374315030726e+13,  3.145937800533862e-14,  4.021505697927131e+02,  7.478780131319587e-02
711         ,  2.502401932608478e-01,  5.504585847760408e-01,  8.051558574030312e+13,  3.444704651517196e-13,  1.800377557391055e+03,  8.341371039010227e-02
3822        ,  4.218122849416643e-01,  5.231028453395534e-01,  5.511920893573238e+13,  3.582882315994064e-22,  1.724648047947929e+03,  8.284484069672256e-02
905         ,  3.238182016186769e-01,  8.998085554868480e-02,  4.160870838765232e+13,  1.003451796766958e-25,  3.513400615278491e+03,  6.422699615611159e-02
347         ,  2.775346891577328e-01,  4.304523803962423e-01,  1.180979566254102e+13,  3.436881269666200e-21,  4.436870112422079e+02,  5.852500000000000e-02
2342        ,  1.210246062183758e+00,  5.254572386060783e-01,  8.614583679770225e+13,  1.905525654032096e-14,  2.161811988976969e+03,  8.547520661157026e-02
4542        ,  3.048128990006040e-01,  5.784335062748358e-01,  5.725378521502594e+13,  6.096663613471747e-19,  2.458658319881066e+03,  1.003445990956355e-01
559         ,  3.453933368526703e-01,  4.380402849616835e-01,  1.368931656450813e+13,  6.849971684582912e-13,  2.577348179529763e+01,  5.251417582779159e-02
3113        ,  2.314166087738986e-01,  7.648437013787908e-01,  4.781956277849076e+13,  8.713816715677642e-13,  1.826492495337508e+03,  1.127555319746575e-01
4420        ,  3.179225982353691e-01,  2.858131776174966e-01,  5.867908212875191e+13,  1.024367099031292e-17,  3.442383414202248e+03,  8.268039272730920e-02
1696        ,  3.247424454205921e-01,  5.486175749016969e-01,  4.542699596665721e+13,  9.414854918042930e-18,  1.900800731837642e+03,  8.991314693634742e-02
2686        ,  3.503757653850906e-01,  3.046623044868099e-01,  1.908131783320289e+13,  1.025955561633126e-22,  1.182051197582994e+02,  3.815615459117703e-02
3177        ,  2.627434022730241e-01,  3.494719196237245e-01,  2.103178451984385e+13,  4.740041380331004e-18,  2.065523577872057e+03,  7.363379079535498e-02
5215        ,  2.936995358011208e-01,  1.987025317823542e-01,  3.035249816422413e+13,  5.121276060454200e-23,  3.179813210028589e+03,  7.285945778105531e-02
286         ,  2.223387257013637e-01,  4.999636091603408e-01,  8.811152598186056e+13,  1.189858899946455e-14,  1.002021447700799e+03,  6.402327958686684e-02
465         ,  3.187608224082913e-01,  6.566125245961276e-01,  5.952545344502406e+13,  2.774537840305249e-14,  3.505580089054017e+03,  1.253341119920936e-01
5237        ,  4.050496152104346e-01,  4.879982075018987e-01,  4.763435974743916e+13,  4.041126476512760e-18,  1.630206570746772e+03,  7.849261110377849e-02
4712        ,  3.442133508674560e-01,  3.550252806348744e-01,  5.459538960143022e+13,  6.847020761706927e-25,  2.864704519603843e+03,  8.196399005589815e-02
1007        ,  8.851170638711574e-01,  6.298629137315809e-01,  1.653149412497136e+14,  3.571948706029167e-29,  3.872367767719849e+02,  5.769164773904410e-02
4773        ,  3.367910301019642e-01,  6.717699698400195e-01,  1.742334586752237e+13,  8.949811455987164e-11,  6.969068918049802e+02,  8.889029550451601e-02
877         ,  6.907271953905234e-01,  7.305828658946377e-01,  1.518059093842395e+14,  3.008908569390917e-19,  2.140026200642613e+03,  9.865806013249534e-02
4038        ,  4.295673667432552e-01,  5.297460258762570e-01,  6.509077966300719e+13,  3.345779643110081e-14,  2.325648405236235e+03,  9.161657665176673e-02
56          ,  2.848354288519700e-01,  6.463540964982829e-01,  1.312877068431224e+14,  1.818176471610738e-20,  2.130843407661797e+03,  9.201827465735017e-02
293         ,  3.141382424198136e-01,  4.744725462838521e-01,  5.186232171103781e+13,  5.004443551465184e-15,  2.277659673159293e+03,  8.656301840206782e-02
2482        ,  2.685476051705485e-01,  4.999636091603408e-01,  8.811152598186056e+13,  1.189858899946455e-14,  1.002021447700799e+03,  6.402327958686684e-02
698         ,  3.526971622512460e-01,  5.282743728727896e-01,  1.343638078366643e+14,  1.155446585396845e-16,  2.546476570228157e+03,  8.481972289810776e-02
5638        ,  8.721344321156084e-01,  4.464114809433859e-01,  2.442123783203303e+13,  1.789815137331138e-10,  2.520132273548626e+03,  9.123219299007464e-02
3735        ,  4.120303000763381e-01,  5.109593147598920e-01,  7.258431455557991e+12,  1.646433625640078e-08,  1.820980041688614e+03,  9.000724743668750e-02
416         ,  6.071117165413150e-01,  5.837762435518068e-01,  4.403162586191230e+13,  3.957947528844829e-20,  2.478563226848085e+03,  1.031910009182736e-01
3708        ,  4.867280057715314e-01,  4.168215467153535e-01,  1.290244766854737e+13,  1.750927420306414e-13,  9.592767922955843e+02,  6.496154913027297e-02
5819        ,  7.652967829040024e-01,  4.688030154718772e-01,  7.738933577706742e+13,  5.401653813698166e-40,  2.260957878558995e+03,  8.193378702453150e-02
2404        ,  8.926809959705674e-01,  7.674238489514535e-01,  5.834634316397605e+13,  2.180599193368208e-36,  1.713883697740288e+03,  1.097332453577151e-01
5860        ,  5.228726533292852e-01,  6.074849868223625e-01,  4.081307164782967e+13,  7.882202503780776e-17,  9.432945592504371e+02,  8.211785829510863e-02
4280        ,  1.996358645314295e-01,  5.646639354692037e-01,  2.018799420251083e+13,  6.934262792484478e-11,  8.261869053031365e+02,  7.845726495726496e-02
4123        ,  6.986549779679445e-01,  6.678362980488536e-01,  3.726490258481521e+13,  1.963110871824050e-12,  1.623324580331117e+03,  1.001616360047494e-01
1823        ,  1.515492379722413e+00,  1.625288756502815e+00,  2.991208048944716e+14,  3.652769480099859e-16,  1.651451677936341e+03,  1.702567327777903e-01
5375        ,  4.917466885534617e-01,  5.507747561715549e-01,  2.536392576326641e+13,  8.904553512471815e-19,  8.538457639400400e+02,  7.657272086513250e-02
5658        ,  2.914387417132949e-01,  4.117672320276077e-01,  3.387330761783548e+13,  2.041647128516830e-14,  1.419855936507281e+03,  6.859458949948159e-02
722         ,  3.444202719318335e-01,  5.569701644900965e-01,  3.440891148088123e+13,  2.307787267951637e-32,  1.070685697090468e+03,  7.937025068460582e-02
748         ,  3.334604743545695e-01,  4.965375478346288e-01,  1.688565884093371e+13,  6.877728632873494e-17,  5.192759157758470e+02,  6.642239152892562e-02
1752        ,  7.809780495391134e-01,  5.264950675180958e-01,  6.578739352876044e+13,  2.082868509840624e-37,  1.645571192180535e+03,  8.042228296729194e-02
3395        ,  3.436035898879734e-01,  3.857218612446278e-01,  1.621568890418137e+13,  1.483551065394069e-25,  9.472371277587450e+02,  6.078370123559627e-02
2138        ,  9.287432598310735e-01,  2.575278801976181e-01,  5.459393363191725e+13,  1.181958370471928e-26,  2.633414976873293e+03,  6.733055885850178e-02
1741        ,  1.896376276085417e-01,  4.250386886566874e-01,  1.756652485780264e+13,  9.128433487055823e-10,  1.743330984125582e+03,  7.757399649898712e-02
1296        ,  4.887142558626417e-01,  7.704073124079840e-01,  1.387229962750561e+14,  3.369539645933284e-29,  4.282124323411010e+02,  7.805650173415786e-02
1953        ,  2.915310679059414e-01,  5.275835855496301e-01,  1.404345482070493e+13,  2.441896147003315e-16,  1.958775200155813e+02,  6.523484323359668e-02
725         ,  4.409581854373062e-01,  6.933162627347451e-01,  1.597409540305847e+14,  2.659450264903650e-26,  1.424216178671149e+03,  8.201058201058202e-02
604         ,  4.560471731927151e-01,  5.450855609753880e-01,  2.690873471052743e+13,  1.642504023905693e-17,  8.779858195932914e+02,  7.608687574316290e-02
4975        ,  2.234892878596882e-01,  6.067192203713940e-01,  1.011204619783039e+13,  5.265141014204968e-11,  9.393494828613610e+02,  8.645182335770472e-02
3827        ,  3.455204772490412e-01,  2.525859538156115e-01,  5.943292503824986e+13,  3.455029434760646e-26,  2.846070193468196e+03,  6.942124721917345e-02
1494        ,  3.967603100069481e-01,  5.550516944848449e-01,  1.130246274687485e+14,  1.542876130048409e-14,  3.182238849296365e+03,  1.009797998851596e-01
2934        ,  7.704268631123875e-01,  8.207561612133194e-01,  2.740231706829158e+14,  1.885805733513478e-20,  5.647974346680043e+02,  6.612986571254767e-02
2904        ,  3.724124904587404e-01,  2.908810084779834e-01,  1.109892813663967e+13,  3.807530570530103e-25,  9.115648168325977e+02,  5.028174804208987e-02
2310        ,  2.595786735285539e-01,  4.999636091603408e-01,  8.811152598186056e+13,  1.189858899946455e-14,  1.002021447700799e+03,  6.402327958686684e-02
1210        ,  3.142728504011673e-01,  4.218790784054573e-01,  5.905244986178252e+13,  5.714512490322258e-19,  2.308966840943262e+03,  8.008095800303593e-02
3119        ,  2.876046469044033e-01,  5.710795514089867e-01,  3.597901370492973e+13,  2.122672878429059e-10,  1.480687365719830e+03,  8.719772764462519e-02
3373        ,  2.341191539407255e-01,  6.923562830384480e-01,  8.508979702443725e+13,  2.435810411550458e-14,  1.316360127730674e+03,  9.110047468667123e-02
5614        ,  4.725731745332571e-01,  5.640344864043012e-01,  1.426737995574248e+13,  7.341085062727536e-16,  1.270899804212461e+03,  8.626473773653021e-02
4342        ,  1.740699555697718e-01,  7.473838807471664e-01,  9.105777902601145e+13,  3.406092995776945e-11,  2.072965307499679e+03,  1.083628208256852e-01
4778        ,  1.209858356759635e+00,  5.878095116722306e-01,  3.729006861813909e+13,  1.091844270170514e-17,  1.149422654123925e+03,  8.366633227183136e-02
1002        ,  4.915429250815457e-01,  5.927627840016394e-01,  7.037061026364706e+12,  1.828041025552489e-13,  3.207614104349007e+02,  7.557166883680554e-02
3958        ,  5.589352628698108e-01,  3.476241100607385e-01,  6.193928613125952e+13,  2.665481191177786e-27,  1.115422126222886e+03,  5.246788682431230e-02
522         ,  3.091110080170049e-01,  4.515110586653348e-01,  9.071041081210672e+12, -3.013153657015136e-17,  7.929645428847085e+01,  5.555046816693757e-02
4929        ,  2.848078766839471e-01,  6.173196668649008e-01,  1.623373675770879e+13,  5.587393832639428e-11,  1.508688316587321e+03,  9.573217465949092e-02
1449        ,  3.198084694908603e-01,  7.381583110974472e-01,  1.458668093552170e+14,  1.080585072336282e-17,  2.295597814967018e+03,  1.028324544808061e-01
414         ,  2.030825961381315e-01,  4.766994126801297e-01,  2.622974997283007e+13,  5.284259618029314e-15,  1.325749338572844e+03,  7.554265797068765e-02
100         ,  9.132390745163984e-01,  6.457620398635361e-01,  4.342821535273120e+13,  6.870435015249603e-32,  1.317548203501197e+03,  9.195176943436918e-02
4326        ,  5.719339261998349e-01,  4.684495861954234e-01,  5.090924698685152e+13,  1.583362882039763e-20,  1.060404164673375e+03,  6.682478516916050e-02
2649        ,  3.967585550694082e-01,  3.948718498163427e-01,  8.174565329017295e+13,  1.355974329190061e-25,  4.880033312097779e+03,  1.142758659274641e-01
690         ,  2.040436270851283e-01,  3.406909133123219e-01,  5.691397405173300e+13,  2.587774108238578e-24,  1.158756337243542e+03,  5.310385207173106e-02
1340        ,  6.973473440932254e-01,  7.948444832937841e-01,  1.648768434114561e+14,  5.521994827147982e-37,  2.141681467992953e+03,  1.040165948314513e-01
