# c0 + a0 * sqrt(var:evaporation_heat) + a1 * (ave:atomic_volume / ave:atomic_radius) + a2 * (ave:atomic_radius / ave:atomic_volume) + a3 * (ave:atomic_volume - ave:Polarizability)
# Property Label: $exfoliation_{energy}$; Unit of the Property: energy * length^-2
# RMSE: 0.510187333783555; Max AE: 9.13413779764501
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.203621743897748e-03,  1.828431687132058e+01,  2.977157680663882e-01, -3.507150688749609e-02, -3.676480985399972e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; atoms^-0.5 * energy^0.5;                          10|sqrt; sqrt(var:evaporation_heat); $\left(\sqrt{ var:evaporation_{heat} }\right)$; sqrt(var:evaporation_heat); var:evaporation_heat
# 1;  1; length^2;                                         4|2|div; (ave:atomic_volume / ave:atomic_radius); $\left(\frac{ ave:atomic_{volume} }{ ave:atomic_{radius} } \right)$; (ave:atomic_volume ./ ave:atomic_radius); ave:atomic_volume,ave:atomic_radius
# 2;  1; length^-2;                                        2|4|div; (ave:atomic_radius / ave:atomic_volume); $\left(\frac{ ave:atomic_{radius} }{ ave:atomic_{volume} } \right)$; (ave:atomic_radius ./ ave:atomic_volume); ave:atomic_radius,ave:atomic_volume
# 3;  1; length^3;                                         4|0|sub; (ave:atomic_volume - ave:Polarizability); $\left(ave:atomic_{volume} - ave:Polarizability\right)$; (ave:atomic_volume - ave:Polarizability); ave:atomic_volume,ave:Polarizability
# Number of Samples Per Task
# Task, n_mats_train            
# all , 2744                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
1941        ,  4.982888367482280e-01,  4.736116015364997e-01,  1.122700000000000e+02,  1.120855746453093e-01,  8.921754678641420e+00,  1.198500000000000e+01
3304        ,  4.207482123452428e-01,  2.628223688974742e-01,  3.292384000000000e+02,  1.442669584245077e-01,  6.931594114970423e+00,  1.043256560000000e+01
5772        ,  9.791729170663426e-01,  5.899050824902176e-01,  9.347645213469841e+01,  1.001690319286734e-01,  9.983125330711614e+00,  1.211125000000000e+01
4208        ,  6.603942215445863e-01,  7.101875568065987e-01,  2.005653570180462e+01,  9.754553194808085e-02,  1.025162280659104e+01,  1.211280000000000e+01
5588        ,  8.803208873918648e-01,  5.693057691144833e-01,  1.398237089802246e+02,  1.006398720426484e-01,  9.936419628755365e+00,  1.095700000000000e+01
5685        ,  1.451928416459744e+00,  7.294751635958325e-01,  2.956725288676876e+02,  8.598372352320474e-02,  1.163010810679915e+01,  7.778000000000002e+00
461         ,  2.895131874006477e-01,  4.130568486225972e-01,  1.370608644199924e+02,  1.432642553320542e-01,  6.980108176196676e+00,  1.263333333333333e+01
180         ,  3.677083798565582e-01,  4.611178648703870e-01,  9.048415109841059e+01,  1.191702432045779e-01,  8.391356542617050e+00,  1.228000000000000e+01
3567        ,  6.455865771715684e-01,  4.832399671568682e-01,  1.749773455612218e+01,  1.141575317668969e-01,  8.759824993780894e+00,  1.466857142857143e+01
986         ,  1.667063758544649e-01,  3.348616765074492e-01,  1.331903769750277e+02,  1.203671902829332e-01,  8.307911795975432e+00,  1.433000000000000e+01
350         ,  3.022496124401135e-01,  3.179038815479411e-01,  1.461158061265105e+02,  1.387808960201693e-01,  7.205602706691472e+00,  1.461250000000000e+01
3563        ,  2.963852956512342e-01,  5.197737105855474e-01,  1.506561707996058e+02,  1.057741679030886e-01,  9.454104152501685e+00,  1.058000000000000e+01
795         ,  2.766538255638341e-01,  3.843463736539728e-01,  1.229756073373903e+00,  1.366759151738905e-01,  7.316578043232536e+00,  1.753500000000000e+01
3276        ,  3.528731625859118e-01,  5.628559809436585e-01,  1.934172748805603e+02,  1.004773269689738e-01,  9.952494061757719e+00,  9.353333333333333e+00
4238        ,  2.446030623760792e-01,  5.255271995265142e-01,  3.988659935159933e+01,  1.344641979082266e-01,  7.436923847063826e+00,  1.205134800000000e+01
5282        ,  5.293873330373472e-01,  4.653571727496112e-01,  2.655646219954912e+02,  1.040661471781134e-01,  9.609272824220733e+00,  8.614769230769232e+00
599         ,  1.941897543062212e-01,  5.767503242572252e-01,  5.300472431774360e+01,  1.601159936034152e-01,  6.245472282280930e+00,  1.340000000000000e+01
3382        ,  4.754043303942602e-01,  6.338407142917343e-01,  8.854899186535262e+01,  9.701429948777167e-02,  1.030775880751524e+01,  1.213866666666667e+01
2828        ,  4.609014146704439e-01,  7.026549837240607e-01,  1.099330996561091e+02,  9.844192634560908e-02,  1.015827338129496e+01,  8.917999999999999e+00
4760        ,  2.326804630331917e-01,  8.428213934422447e-01,  9.431001259165630e+01,  9.347636046576446e-02,  1.069789190568933e+01,  7.449538461538463e+00
4099        ,  2.771646182279487e-01,  5.440403547934722e-01,  1.406622148920447e+02,  1.071733776494175e-01,  9.330675415224585e+00,  9.912769230769230e+00
4506        ,  2.830919218734357e-01,  6.060832436548211e-01,  2.813466233118492e+02,  9.472928176795579e-02,  1.055639799370116e+01,  7.232857142857140e+00
2032        ,  3.425223935124700e-01,  2.916415197059217e-01,  1.557756238953964e+02,  1.375207817193603e-01,  7.271628240455377e+00,  1.493333333333334e+01
3021        ,  9.436790737277430e-01,  7.891549133354125e-01,  6.619453810549629e+01,  1.059338842975207e-01,  9.439850210641286e+00,  5.760000000000002e+00
6349        ,  6.066079572580644e-01,  6.906021075802035e-01,  2.297500000000000e+02,  9.248120300751880e-02,  1.081300813008130e+01,  7.600000000000001e+00
3265        ,  4.841085563396736e-01,  3.652475692501388e-01,  2.274182710337936e+02,  1.160741885625966e-01,  8.615179760319574e+00,  1.060000000000000e+01
73          ,  3.010695272812237e-01,  3.889385997414197e-01,  2.119387585024399e+02,  1.072150828585464e-01,  9.327045909383333e+00,  1.188000000000000e+01
909         ,  2.859807336003438e-01,  5.769479995833027e-01,  4.449587271746548e+01,  1.076939629757434e-01,  9.285571561938305e+00,  1.216333333333333e+01
3508        ,  7.316706566321051e-01,  5.923730067932985e-01,  1.545943077615346e+01,  1.053690493573309e-01,  9.490452899586938e+00,  1.324714285714286e+01
5286        ,  2.235408342514859e-01,  5.878666382147859e-01,  1.249099689998983e+02,  1.084329960585838e-01,  9.222285064038285e+00,  8.940333333333331e+00
359         ,  4.663407226120941e-01,  4.659982157168035e-01,  3.156053266695957e+02,  1.045000000000000e-01,  9.569377990430622e+00,  6.766666666666666e+00
3172        ,  4.790530319841335e-01,  6.084929537820497e-01,  1.942658030179842e+02,  1.037406483790524e-01,  9.639423076923077e+00,  7.066666666666666e+00
5918        ,  2.241858049594979e+00,  5.693057691144833e-01,  1.398237089802246e+02,  1.006398720426484e-01,  9.936419628755365e+00,  1.095700000000000e+01
4401        ,  3.273613861116079e-01,  3.874523927746306e-01,  2.687200000000000e+02,  1.184045709091114e-01,  8.445619897289360e+00,  8.325000000000001e+00
4407        ,  5.372482734277881e-01,  5.307790298999209e-01,  3.408543832754692e+01,  1.441523497511197e-01,  6.937105095591634e+00,  1.290867893750000e+01
538         ,  3.775823948370269e-01,  2.181997976750223e-01,  3.167314709260827e+02,  1.112143785750307e-01,  8.991643102383124e+00,  1.238975000000000e+01
577         ,  3.135900205824857e-01,  3.366892064141195e-01,  1.852808328517071e+02,  1.246454809113884e-01,  8.022753754794444e+00,  1.230000000000000e+01
3422        ,  2.802083413851849e-01,  4.535117036687212e-01,  1.277708912987043e+02,  1.180080482897384e-01,  8.473998294970160e+00,  1.131285714285715e+01
1518        ,  2.969751162456789e-01,  4.140693056603039e-01,  1.741533785740317e+02,  1.132309706452773e-01,  8.831506029677476e+00,  1.139000000000000e+01
5181        ,  5.261236775456994e-01,  4.862602849414392e-01,  7.463644925519554e+01,  1.118105555896048e-01,  8.943699409476613e+00,  1.295880000000000e+01
1015        ,  3.391061495356983e-01,  3.383907834239175e-01,  3.174720885719282e+02,  1.086832537939007e-01,  9.201049518597689e+00,  9.395333333333333e+00
1156        ,  8.470934050524324e-01,  7.458012758543464e-01,  4.002224381515859e+01,  1.378424657534247e-01,  7.254658385093165e+00,  5.980000000000004e+00
4984        ,  4.348768073655889e-01,  6.630806469893871e-01,  1.472401032327810e+02,  9.986244841815681e-02,  1.001377410468320e+01,  8.280000000000001e+00
4680        ,  3.364035952142165e-01,  7.451752164947694e-01,  2.763704128566717e+02,  8.928087488086624e-02,  1.120060708784911e+01,  6.065764705882352e+00
5095        ,  5.893419787698063e-01,  6.424570019528939e-01,  1.168450000000000e+02,  9.953533562550319e-02,  1.004668335838491e+01,  1.002000000000000e+01
827         ,  4.003907365198857e-01,  5.141359327119215e-01,  1.925298937827578e+01,  1.263736263736264e-01,  7.913043478260869e+00,  1.290800000000000e+01
695         ,  3.284722007121098e+00,  1.606827030381725e+00,  1.312000000000000e+02,  7.361111111111111e-02,  1.358490566037736e+01, -1.449999999999999e+00
5396        ,  8.394699154938887e-02,  1.426867070304962e-01,  3.234784169376526e+02,  1.429117542390217e-01,  6.997325064861267e+00,  1.390714285714286e+01
3038        ,  2.698343232194364e-01,  3.716164796779227e-01,  1.660966225572583e+02,  1.355140186915888e-01,  7.379310344827586e+00,  1.216666666666667e+01
4451        ,  3.854058871881627e-01,  4.832981122363638e-01,  1.142350804262859e+02,  1.252702702702703e-01,  7.982740021574974e+00,  1.054400000000000e+01
683         ,  7.567006984040863e-01,  4.761660242168697e-01,  6.932474882752911e+01,  1.378354629254210e-01,  7.255026963134102e+00,  1.266200000000000e+01
4700        ,  2.941516770264208e-01,  3.232667972452514e-01,  2.630705875212012e+02,  1.142508119298283e-01,  8.752673027953536e+00,  1.079000000000000e+01
2132        ,  6.747740069016210e-01,  5.248967873942739e-01,  7.719997885164139e+01,  1.154903758020165e-01,  8.658730158730158e+00,  1.126857142857143e+01
5269        ,  5.468292537176512e-01,  4.943105694179424e-01,  1.982003373529053e+02,  1.105378518456012e-01,  9.046674811419313e+00,  8.699285714285713e+00
1517        ,  4.146991767326453e-01,  8.319042143445169e-01,  2.247500000000000e+02,  9.137931034482759e-02,  1.094339622641509e+01,  4.275000000000000e+00
4066        ,  3.764670136622192e-01,  6.414901449225276e-01,  1.329952808080462e+02,  1.015593925375003e-01,  9.846455113747894e+00,  8.848833333333337e+00
5182        ,  1.517650397507960e-01,  6.381554522188801e-01,  1.336097418023272e+02,  1.060949962324422e-01,  9.425515203460797e+00,  7.714153846153847e+00
1           ,  4.764892223280973e-01,  9.570851361447480e-01,  2.507872050608288e+01,  1.598673300165837e-01,  6.255186721991701e+00,  3.466666666666665e+00
3515        ,  3.510859978507264e-02,  4.299210213367661e-01,  8.075000000000000e+01,  1.239057239057239e-01,  8.070652173913045e+00,  1.325000000000000e+01
1029        ,  3.092915995936308e-01,  3.681498857754533e-01,  1.000084690858174e+02,  1.385025437067957e-01,  7.220084001611982e+00,  1.474000000000000e+01
5743        ,  3.087205345176252e-01,  1.484876162358976e-01,  2.334507012722268e+02,  1.326438209900722e-01,  7.538986682801043e+00,  1.607635294117647e+01
1217        ,  3.172537314486099e-01,  4.276200351216811e-01,  9.157500000000000e+01,  1.307067418080277e-01,  7.650714769317142e+00,  1.292500000000000e+01
2683        ,  3.844169398000933e-01,  4.303688313627411e-01,  3.871000000000000e+02,  9.976744186046511e-02,  1.002331002331002e+01,  6.715000000000000e+00
759         ,  8.184498203592120e-01,  5.454259941735987e-01,  2.477702161277663e+01,  1.120727653783882e-01,  8.922774383443890e+00,  1.294200000000000e+01
711         ,  2.502401932608478e-01,  5.183702198093965e-01,  1.339684507636033e+02,  1.052737077306265e-01,  9.499047972726405e+00,  1.131333333333333e+01
1543        ,  3.840654554424733e-01,  4.884861431314884e-01,  3.420957374770987e+02,  9.930362116991645e-02,  1.007012622720898e+01,  6.758000000000001e+00
3822        ,  4.218122849416643e-01,  5.406236634680350e-01,  9.154179734502171e+01,  1.100388601036269e-01,  9.087698646262508e+00,  1.112727272727273e+01
905         ,  3.238182016186769e-01,  9.913650650086026e-02,  3.244193287696324e+02,  1.292576496780959e-01,  7.736486022223108e+00,  1.427272727272727e+01
347         ,  2.775346891577328e-01,  3.961554043483498e-01,  1.507000000000000e+01,  1.344287898955514e-01,  7.438882703451999e+00,  1.659000000000000e+01
2342        ,  1.210246062183758e+00,  4.908685228859068e-01,  1.688523853021397e+02,  1.050852584105711e-01,  9.516082608780115e+00,  1.094666666666667e+01
4542        ,  3.048128990006040e-01,  5.551633742843192e-01,  3.600397679955965e+02,  8.827640145683752e-02,  1.132805578271048e+01,  9.170363636363637e+00
559         ,  3.453933368526703e-01,  9.669456124416581e-01,  6.245681484448917e+00,  1.697496898776029e-01,  5.891026962824172e+00,  5.892666666666660e+00
457         ,  3.376524920945591e-01,  5.388176601185762e-01,  9.694639798173345e+01,  1.126163391933816e-01,  8.879706152433425e+00,  1.057142857142857e+01
3113        ,  2.314166087738986e-01,  8.767873077169808e-01,  1.992975369234445e+02,  8.455304633133533e-02,  1.182689498946415e+01,  7.809777777777777e+00
4420        ,  3.179225982353691e-01,  3.401647546876108e-01,  2.681744737669117e+02,  1.250506545689919e-01,  7.996759420785666e+00,  9.346641399999999e+00
1696        ,  3.247424454205921e-01,  6.151714649530364e-01,  1.013735867059692e+02,  1.039553752535497e-01,  9.619512195121953e+00,  1.000714285714286e+01
2686        ,  3.503757653850906e-01,  1.079070262777774e+00,  2.179774504137730e+01,  2.070214996577069e-01,  4.830416172491351e+00,  1.259000000000000e+01
3177        ,  2.627434022730241e-01,  3.025258597289393e-01,  2.270582842703742e+02,  1.130589130309832e-01,  8.844946171788820e+00,  1.277920000000000e+01
246         ,  2.556389493354024e-01,  4.830597095585754e-01,  5.191822295687709e+00,  1.190923950305765e-01,  8.396841794501267e+00,  1.458750000000000e+01
286         ,  2.223387257013637e-01,  4.821564809205207e-01,  6.278636812415751e+01,  1.368699512450029e-01,  7.306205568890417e+00,  1.264666666666666e+01
465         ,  3.187608224082913e-01,  7.841978132457158e-01,  2.224000000000000e+02,  8.865546218487395e-02,  1.127962085308057e+01,  7.150000000000000e+00
5237        ,  4.050496152104346e-01,  4.838358178612583e-01,  8.069425072457146e+01,  1.190690690690691e-01,  8.398486759142497e+00,  1.197600000000000e+01
4712        ,  3.442133508674560e-01,  4.228522547676734e-01,  1.928127646765696e+02,  1.128523111612176e-01,  8.861138861138860e+00,  1.055333333333333e+01
1007        ,  8.851170638711574e-01,  7.194023078468541e-01,  1.319932658214889e+01,  1.478333333333334e-01,  6.764374295377676e+00,  8.700000000000003e+00
4773        ,  3.367910301019642e-01,  6.744587550465957e-01,  5.366857816152108e+01,  1.017681710302495e-01,  9.826255005631971e+00,  1.056858309090909e+01
2379        ,  1.925093990386221e-01,  3.650865695605018e-01,  8.764177086298519e+00,  1.456716561461825e-01,  6.864753421877028e+00,  1.868000000000000e+01
877         ,  6.907271953905234e-01,  7.441788602156046e-01,  1.159484297752537e+02,  9.648288973384030e-02,  1.036453201970443e+01,  8.257142857142856e+00
4038        ,  4.295673667432552e-01,  5.293478165881704e-01,  1.287727082886743e+02,  1.111811023622047e-01,  8.994334277620396e+00,  9.974000000000000e+00
56          ,  2.848354288519700e-01,  6.614998929958290e-01,  1.171500000000000e+02,  1.006600660066007e-01,  9.934426229508198e+00,  9.100000000000000e+00
2482        ,  2.685476051705485e-01,  4.821564809205207e-01,  6.278636812415751e+01,  1.368699512450029e-01,  7.306205568890417e+00,  1.264666666666666e+01
698         ,  3.526971622512460e-01,  4.537002286275400e-01,  1.496709353511526e+02,  1.140664961636829e-01,  8.766816143497758e+00,  1.098666666666666e+01
5638        ,  8.721344321156084e-01,  3.221426002120359e-01,  2.682572452558126e+02,  1.165397145729083e-01,  8.580765824463997e+00,  1.037806900000000e+01
3735        ,  4.120303000763381e-01,  4.932717040507815e-01,  1.100961365467126e+02,  1.361781076066790e-01,  7.343324250681200e+00,  1.066051418181818e+01
416         ,  6.071117165413150e-01,  6.768027839084853e-01,  1.503309016802600e+02,  9.801980198019802e-02,  1.020202020202020e+01,  8.420000000000000e+00
3708        ,  4.867280057715314e-01,  3.219296319577328e-01,  1.157840000000000e+02,  1.213302858807528e-01,  8.241965249985737e+00,  1.523840000000000e+01
5819        ,  7.652967829040024e-01,  5.308631455775636e-01,  1.404785471957274e+02,  1.079331941544885e-01,  9.264990328820115e+00,  1.013333333333333e+01
5860        ,  5.228726533292852e-01,  6.264954841414616e-01,  8.083463664859053e+01,  1.004887364497599e-01,  9.951364056607051e+00,  1.139885714285714e+01
1770        ,  7.267589887161684e-01,  4.046428735936992e-01,  6.618400000000000e+01,  1.256720299256955e-01,  7.957220079847975e+00,  1.442860000000000e+01
4280        ,  1.996358645314295e-01,  5.839167040187777e-01,  1.040997216170630e+02,  9.821704598848653e-02,  1.018153203383071e+01,  1.258400000000000e+01
4123        ,  6.986549779679445e-01,  6.409057965615419e-01,  1.970899452555806e+02,  9.793936809493135e-02,  1.021039873394643e+01,  7.867999999999999e+00
1823        ,  1.515492379722413e+00,  1.547311103614396e+00,  8.640000000000001e+01,  7.326388888888889e-02,  1.364928909952607e+01,  2.150000000000000e+00
3445        ,  2.252985427404290e-02,  6.273932081157970e-01,  1.782500000000000e+02,  1.157377049180328e-01,  8.640226628895185e+00,  4.850000000000000e+00
5375        ,  4.917466885534617e-01,  5.351488710659892e-01,  7.327970582373290e+01,  1.062372565116963e-01,  9.412893676239696e+00,  1.268869426666667e+01
5658        ,  2.914387417132949e-01,  3.858437546797602e-01,  9.964990540343518e+01,  1.190772808558447e-01,  8.397907584156231e+00,  1.411888888888889e+01
722         ,  3.444202719318335e-01,  5.988965816764675e-01,  5.135000000000000e+01,  1.083601286173634e-01,  9.228486646884273e+00,  1.116500000000000e+01
748         ,  3.334604743545695e-01,  4.571192561287936e-01,  1.964500000000000e+01,  1.224970676197378e-01,  8.163460721396662e+00,  1.462500000000000e+01
1752        ,  7.809780495391134e-01,  5.684633097265197e-01,  9.446946596652273e+01,  1.079664570230608e-01,  9.262135922330099e+00,  1.063333333333333e+01
3395        ,  3.436035898879734e-01,  3.506630803581304e-01,  7.067305012308218e+01,  1.241143322490442e-01,  8.057087218528711e+00,  1.584933333333333e+01
1741        ,  1.896376276085417e-01,  3.222900269599301e-01,  2.156230050342495e+02,  1.117841618598322e-01,  8.945811136052665e+00,  1.279975000000000e+01
1296        ,  4.887142558626417e-01,  6.387237245838940e-01,  1.114307208787395e+01,  1.120707596253902e-01,  8.922934076137418e+00,  1.075000000000000e+01
725         ,  4.409581854373062e-01,  5.946066178942062e-01,  6.260252036104901e+01,  1.107692307692308e-01,  9.027777777777779e+00,  1.045333333333333e+01
604         ,  4.560471731927151e-01,  5.508608320193727e-01,  8.467410844051736e+01,  1.027906690529024e-01,  9.728509496181392e+00,  1.273200000000000e+01
4975        ,  2.234892878596882e-01,  5.859524465331528e-01,  6.982074918214984e+01,  1.065778209645900e-01,  9.382815213798050e+00,  1.128105175000000e+01
3827        ,  3.455204772490412e-01,  2.987322105674069e-01,  2.029638572094385e+02,  1.226836247700385e-01,  8.151047068216535e+00,  1.284166666666667e+01
1494        ,  3.967603100069481e-01,  5.360255038158862e-01,  1.946392095005526e+02,  1.065048543689320e-01,  9.389243391066545e+00,  8.437500000000000e+00
309         ,  3.416637145480106e-01,  3.594245994615804e-01,  3.469457271678094e+02,  1.070694087403599e-01,  9.339735894357743e+00,  8.120000000000001e+00
2934        ,  7.704268631123875e-01,  7.383249791131908e-01,  1.961042806490692e+01,  1.414104882459313e-01,  7.071611253196931e+00,  7.199999999999999e+00
2904        ,  3.724124904587404e-01,  2.848043704222669e-01,  5.308425378584501e+01,  1.449189806841040e-01,  6.900407353677232e+00,  1.935833333333334e+01
2310        ,  2.595786735285539e-01,  4.821564809205207e-01,  6.278636812415751e+01,  1.368699512450029e-01,  7.306205568890417e+00,  1.264666666666666e+01
1210        ,  3.142728504011673e-01,  5.055550913588288e-01,  1.515700000000000e+02,  1.204799263837111e-01,  8.300137873716363e+00,  8.824999999999999e+00
3119        ,  2.876046469044033e-01,  5.979332883388098e-01,  1.767456324252924e+02,  9.412096322930087e-02,  1.062462564863222e+01,  1.131707692307692e+01
3373        ,  2.341191539407255e-01,  6.370714967924237e-01,  1.371119387383523e+02,  1.048611396980024e-01,  9.536421241271803e+00,  7.923066666666665e+00
4342        ,  1.740699555697718e-01,  7.847855574391576e-01,  2.519707214572103e+02,  8.425906565199300e-02,  1.186815913827246e+01,  8.822363636363635e+00
4778        ,  1.209858356759635e+00,  6.293939901973239e-01,  1.099598740518156e+02,  9.752472652149413e-02,  1.025380983539188e+01,  1.133880000000000e+01
3958        ,  5.589352628698108e-01,  6.069380410689842e-01,  5.001040447302496e+01,  1.680107583108565e-01,  5.951999800809077e+00,  1.426666666666667e+01
522         ,  3.091110080170049e-01,  3.843463736539728e-01,  1.229756073373903e+00,  1.366759151738905e-01,  7.316578043232536e+00,  1.753500000000000e+01
4929        ,  2.848078766839471e-01,  5.504803182140872e-01,  1.666576341552412e+02,  1.088966230147913e-01,  9.183021220632074e+00,  8.481999999999999e+00
1449        ,  3.198084694908603e-01,  6.668616858277190e-01,  1.299000000000000e+02,  1.018656716417910e-01,  9.816849816849816e+00,  8.140000000000001e+00
414         ,  2.030825961381315e-01,  3.959907550727194e-01,  1.560837585240694e+02,  1.225712357699568e-01,  8.158520991636342e+00,  1.168225000000000e+01
100         ,  9.132390745163984e-01,  7.558825164286691e-01,  6.500000000000000e+01,  9.774193548387096e-02,  1.023102310231023e+01,  9.194999999999999e+00
4326        ,  5.719339261998349e-01,  4.592641268789925e-01,  6.746247804520674e+01,  1.273977421371406e-01,  7.849432676157825e+00,  1.281200000000000e+01
1340        ,  6.973473440932254e-01,  8.252752424027635e-01,  1.368015919335574e+02,  9.048672566371682e-02,  1.105134474327628e+01,  7.933333333333334e+00
1320        ,  1.880671717446803e+00,  1.108797076745189e+00,  3.480000000000000e+01,  8.620689655172413e-02,  1.160000000000000e+01,  5.776000000000000e+00
260         ,  3.247669513726531e-01,  3.946574472657068e-01,  1.641659959457258e+02,  1.334609061424178e-01,  7.492830888866340e+00,  1.146923076923077e+01
1779        ,  3.791915322769544e-01,  5.820743766439490e-01,  2.009561384979319e+02,  1.045454545454545e-01,  9.565217391304348e+00,  7.379999999999997e+00
5545        ,  2.668049528800025e-01,  4.979011079933534e-01,  7.355785036727958e+01,  1.140175248488462e-01,  8.770581551614166e+00,  1.234492307692308e+01
3183        ,  3.640381892335092e-01,  4.823423875815585e-01,  2.623366158202091e+02,  1.089371980676328e-01,  9.179600886917962e+00,  7.133333333333333e+00
1460        ,  1.677160946148001e-01,  3.626704852782573e-01,  7.568629016374101e+01,  1.239473929493535e-01,  8.067938955429364e+00,  1.534000000000000e+01
4197        ,  3.298131708488971e-01,  4.375413785905176e-01,  6.413767254013894e+01,  1.137243296801263e-01,  8.793193178739420e+00,  1.442835294117647e+01
3867        ,  4.436248011424289e-01,  6.117835049045003e-01,  1.890603745619349e+01,  1.660244575271630e-01,  6.023208959055877e+00,  1.476491628571428e+01
3864        ,  3.252128607235879e-01,  7.696940197649845e-01,  6.383707308752695e+01,  1.858665430954587e-01,  5.380204437796062e+00,  1.360659447619047e+01
5603        ,  1.145033328853937e+00,  6.099611741729830e-01,  1.726653711663112e+01,  1.071274336029623e-01,  9.334677088468476e+00,  1.227800000000000e+01
1581        ,  3.503307596163345e-01,  3.718083082914379e-01,  1.012000000000000e+01,  1.385585404255558e-01,  7.217166094047272e+00,  1.772500000000000e+01
3155        ,  6.842365295234908e-01,  6.771187951796179e-01,  2.745300529996669e+01,  1.086342229199372e-01,  9.205202312138729e+00,  9.699999999999998e+00
