# FEAT_ID     Score                   Feature Expression
132           0.151587267766631534    (var:covalent_radius_pyykko_triple * sum:vdw_radius_uff)
133           0.151598605850266743    (min:molar_volume * ave:boiling_point)
134           0.151604201778419045    (sum:covalent_radius_slater / min:covalent_radius_pyykko)
135           0.151612298244569371    (min:vdw_radius_alvarez * max:period)
136           0.151612761793513628    (sum:en_allen + min:electron_affinity)
137           0.151613438326493266    (sum:num_p_valence / min:vdw_radius_alvarez)
138           0.151616978357907772    (max:molar_volume / ave:gs_volume_per)
139           0.151634033720629641    (ave:specific_heat * ave:heat_capacity_mass)
140           0.151635010358377259    (min:boiling_point / min:specific_heat)
141           0.151637691502066074    (max:heat_of_formation / sum:en_allen)
142           0.151648756339352736    (max:mendeleev_number * ave:period)
143           0.15165154762367003     (ave:gs_energy / min:Polarizability)
144           0.151653429301533416    (sum:vdw_radius_mm3 - sum:atomic_radius_rahm)
145           0.151658389251964093    (max:atomic_radius / ave:gs_volume_per)
146           0.151658593969916905    (sum:heat_capacity_molar / ave:hhi_r)
147           0.151665035637288004    (min:heat_of_formation * ave:atomic_weight)
148           0.151666374846924523    (sum:icsd_volume / ave:Polarizability)
149           0.151667799554104504    (var:covalent_radius_slater * ave:first_ion_en)
150           0.151672562530410615    (|mp_bandgap - sum:first_ion_en|)
151           0.151676134056942469    (|var:en_ghosh - sum:en_ghosh|)
152           0.151678885103622457    (min:boiling_point * ave:num_p_valence)
153           0.151679110288234886    (sum:en_allen - ave:electron_affinity)
154           0.151685344741953415    (ave:covalent_radius_pyykko_double / min:lattice_constant)
155           0.15168624040184453     (max:en_allen - ave:gs_bandgap)
156           0.151690881835103292    (var:vdw_radius_mm3 - min:covalent_radius_pyykko)
157           0.151700656595194883    (ave:atomic_volume / min:atomic_number)
158           0.151708781729456121    (var:vdw_radius_mm3 * max:num_p_valence)
159           0.151716275927995359    (var:covalent_radius_pyykko - min:covalent_radius_cordero)
160           0.151716798670369468    (min:density * ave:covalent_radius_pyykko_double)
161           0.15171742526121379     (sum:heat_capacity_mass / ave:vdw_radius_mm3)
162           0.151726559989116744    (sum:hhi_p / min:covalent_radius_pyykko)
163           0.151743263596853001    (sum:molar_volume / min:atomic_radius_rahm)
164           0.151746211467328529    (var:vdw_radius_mm3 * sum:vdw_radius_alvarez)
165           0.151754808333188301    (var:hhi_p / min:boiling_point)
166           0.15175506298366645     (ave:period * ave:num_s_valence)
167           0.151755412117507094    (ave:heat_capacity_mass / min:electron_negativity)
168           0.151769398251866167    (sum:heat_capacity_mass / max:covalent_radius_pyykko_triple)
169           0.151771971099376679    (min:atomic_radius_rahm * ave:vdw_radius_uff)
170           0.151774253161973877    (var:covalent_radius_cordero / perimeter_area_ratio)
171           0.151774935722532783    (min:melting_point * min:en_allen)
172           0.151776590585124299    (sum:en_allen - min:gs_bandgap)
173           0.151776881735174396    (max:dipole_polarizability / min:fusion_enthalpy)
174           0.15177976388520098     (average_cn / max:vdw_radius_alvarez)
175           0.151789822294897625    (min:boiling_point * max:bulk_modulus)
176           0.1517986705112577      (sum:specific_heat * max:heat_capacity_mass)
177           0.151799181329707406    (sum:heat_capacity_mass / min:en_ghosh)
178           0.151803939335312138    sum:en_allen
179           0.151806393134814449    (min:boiling_point * max:atomic_weight)
180           0.151808240440937714    (var:electron_negativity / max:covalent_radius_cordero)
181           0.15182180590150926     (|var:num_s_valence - average_cn|)
182           0.151829681386503018    (sum:lattice_constant / ave:dipole_polarizability)
183           0.151830066240995543    (sum:en_allen + min:gs_bandgap)
184           0.151839369053469841    (var:covalent_radius_cordero / ave:period)
185           0.151841876765488826    (ave:num_p_unfilled / ave:atomic_number)
186           0.151842414107974499    (ave:num_p_valence / min:hhi_r)
187           0.151843936412423997    sum:en_ghosh
188           0.151845540632805476    (ave:gs_energy / max:electron_negativity)
189           0.151876116031060743    (ave:electron_affinity / min:covalent_radius_cordero)
190           0.151884195765114138    (sum:atomic_volume * max:heat_capacity_mass)
191           0.151902750079909388    (var:covalent_radius_pyykko - min:vdw_radius_alvarez)
192           0.15190315778362512     (ave:lattice_constant * ave:first_ion_en)
193           0.151905580601897905    (var:covalent_radius_pyykko * sum:bulk_modulus)
194           0.15191164553223277     (sum:heat_capacity_mass * max:covalent_radius_slater)
195           0.151913812571930457    (var:atomic_radius * sum:specific_heat)
196           0.151916195951636496    (sum:mendeleev_number / max:atomic_weight)
197           0.15191730925501995     (sum:first_ion_en / max:covalent_radius_pyykko_triple)
198           0.151917820874123644    sqrt(var:covalent_radius_pyykko_triple)
199           0.151920287042152269    (min:gs_est_fcc_latcnt / max:en_ghosh)
200           0.151920589429189651    (min:fusion_enthalpy * ave:dipole_polarizability)
201           0.151922751606557188    (sum:en_allen + ave:electron_affinity)
202           0.151934150942609314    (sum:electron_affinity / ave:fusion_enthalpy)
203           0.151970613180202524    (min:sound_velocity / max:heat_capacity_mass)
204           0.151972515504237377    (sum:sound_velocity / min:fusion_enthalpy)
205           0.151986450198963702    (var:atomic_radius_rahm / min:atomic_radius_rahm)
206           0.151986798973489351    (min:en_ghosh / min:covalent_radius_pyykko)
207           0.151987895622041652    (sum:en_allen - min:electron_affinity)
208           0.151989578511589424    (sum:specific_heat * max:period)
209           0.152008918768232554    (var:period / ave:atomic_number)
210           0.152010379113202448    (min:density * ave:heat_capacity_mass)
211           0.152011403087127822    (var:en_ghosh + sum:en_ghosh)
212           0.152012734344489281    (max:gs_est_fcc_latcnt / ave:Polarizability)
213           0.152013873854505044    (min:covalent_radius_pyykko_triple / ave:num_s_valence)
214           0.152025337131579341    (average_cn + ave:num_s_unfilled)
215           0.152026008051048461    (min:melting_point / min:atomic_volume)
216           0.152030965923145939    (average_cn + ave:num_s_valence)
217           0.152033722719807168    (min:num_p_unfilled - average_cn)
218           0.152037020343112811    (ave:dipole_polarizability / max:icsd_volume)
219           0.152039246554225155    (sum:mendeleev_number / max:num_valance)
220           0.152041843064361609    (sum:en_ghosh * ave:atomic_volume)
221           0.152045031204252418    (ave:electron_negativity / min:num_valance)
222           0.152049919509834847    (min:lattice_constant * max:en_ghosh)
223           0.152055408739273146    (var:covalent_radius_pyykko_triple * sum:num_s_valence)
224           0.152055791781813582    ave:covalent_radius_pyykko_triple
225           0.152058843575806679    (sum:atomic_volume / min:hhi_p)
226           0.152061148799444601    (max:num_d_valence * ave:covalent_radius_cordero)
227           0.152070748466540895    (energy_vdw_per_atom * ave:first_ion_en)
228           0.152071753317829655    (min:covalent_radius_pyykko / Total_Atoms)
229           0.152078205846472636    (sum:heat_capacity_mass / max:period)
230           0.152082285396646671    (min:Polarizability / max:lattice_constant)
231           0.152083723279205718    (max:num_p_unfilled - ave:num_d_valence)
232           0.152091057910979571    (sum:en_allen * max:num_p_valence)
233           0.152091542040913436    (ave:melting_point / sum:en_pauling)
234           0.152093320037580054    (max:en_allen / max:covalent_radius_pyykko_triple)
235           0.152101807997545635    (sum:en_allen - min:first_ion_en)
236           0.152108932109211253    (ave:electron_affinity / ave:atomic_number)
237           0.152110068319525393    (sum:heat_capacity_mass / Total_Atoms)
238           0.152111082682179405    (sum:heat_capacity_mass * max:vdw_radius_alvarez)
239           0.152119553403697316    (var:covalent_radius_pyykko - ave:covalent_radius_pyykko)
240           0.15211966858775966     (energy_per_atom / max:density)
241           0.152120905267526446    (min:specific_heat / min:covalent_radius_cordero)
242           0.152132418811147085    (ave:covalent_radius_slater / max:gs_volume_per)
243           0.152133370602811679    (sum:en_allen - energy_per_atom)
244           0.152137832342836316    (min:vdw_radius_mm3 + max:atomic_radius_rahm)
245           0.152140266407902763    (var:en_pauling * min:electron_negativity)
246           0.152143383692455114    (min:melting_point / max:covalent_radius_pyykko_double)
247           0.152145938351920501    (sum:heat_capacity_molar / ave:Polarizability)
248           0.15214671560971163     (ave:electron_affinity / min:covalent_radius_pyykko)
249           0.152153799606429996    (sum:hhi_p / min:atomic_number)
250           0.152154587985191714    (max:num_p_unfilled / min:density)
251           0.152157300741165652    (sum:en_allen + max:electron_affinity)
252           0.152157694361570006    (sum:en_ghosh - min:en_ghosh)
253           0.152158442537693367    (var:en_pauling * min:en_pauling)
254           0.152161924769141171    (|sum:first_ion_en - max:en_allen|)
255           0.152165141979403451    (max:gs_est_bcc_latcnt / ave:vdw_radius_mm3)
256           0.152169253896821621    (var:covalent_radius_pyykko / min:atomic_radius)
257           0.152176919039969993    (var:en_allen + ave:first_ion_en)
258           0.152190238955657753    (Total_Atoms / min:atomic_number)
259           0.152203027313773526    (max:electron_affinity / min:covalent_radius_pyykko)
260           0.152216385574800744    (sum:first_ion_en - max:en_allen)
261           0.152236066905390405    (max:dipole_polarizability / min:melting_point)
262           0.152242776370327515    (var:vdw_radius_mm3 * min:en_pauling)
263           0.15224463056733295     (sum:first_ion_en / max:vdw_radius_uff)
264           0.152257871913114184    (var:covalent_radius_pyykko - min:covalent_radius_slater)
265           0.15226342831374326     (var:atomic_radius_rahm / max:vdw_radius)
266           0.152270470793778173    (sum:heat_capacity_mass / max:atomic_radius_rahm)
267           0.152274838966662024    (sum:mendeleev_number * max:atomic_radius)
268           0.152289871159486973    (var:electron_affinity + sum:en_allen)
269           0.152292950545741546    (ave:en_pauling / min:num_valance)
270           0.152322929220835263    (sum:heat_capacity_molar / max:atomic_number)
271           0.15233011998255569     (max:covalent_radius_pyykko - ave:covalent_radius_pyykko_triple)
272           0.152332481132797903    (ave:molar_volume / min:atomic_number)
273           0.152335900043816835    (var:vdw_radius_mm3 * max:en_ghosh)
274           0.152339355296613493    (max:first_ion_en / ave:Polarizability)
275           0.1523422791666805      (min:density / max:vdw_radius_alvarez)
276           0.152349963348630213    (var:vdw_radius_mm3 - min:covalent_radius_cordero)
277           0.152351500930059142    (average_cn / Total_Atoms)
278           0.152364944582845885    (max:num_d_valence / max:en_ghosh)
279           0.152374014121084644    (max:vdw_radius_alvarez - ave:vdw_radius)
280           0.152378714861620884    (var:vdw_radius_mm3 - min:vdw_radius_alvarez)
281           0.152382776807318543    (var:atomic_radius_rahm / max:vdw_radius_alvarez)
282           0.152386335333312473    (min:atomic_radius_rahm / ave:molar_volume)
283           0.152386645364756934    (min:density * ave:num_unfilled)
284           0.152388500829877788    (sum:heat_capacity_mass / min:vdw_radius_alvarez)
285           0.15239846149679559     (min:covalent_radius_cordero * max:en_ghosh)
286           0.152399536831050203    (sum:heat_capacity_mass / ave:atomic_radius_rahm)
287           0.152415693137363611    (min:melting_point / energy_per_atom)
288           0.152425480846164113    (var:vdw_radius_mm3 - ave:covalent_radius_pyykko)
289           0.15243466229774838     (min:density / ave:covalent_radius_pyykko_triple)
290           0.152438540301993719    (max:heat_of_formation / sum:electron_negativity)
291           0.152441769459106119    (sum:electron_negativity * Total_Atoms)
292           0.152444224678525336    (ave:period * ave:dipole_polarizability)
293           0.152447641071235762    (min:Polarizability * ave:atomic_number)
294           0.152450651200640941    (min:dipole_polarizability * max:atomic_number)
295           0.1524508126938105      (sum:specific_heat / min:evaporation_heat)
296           0.152452793569043482    (max:vdw_radius_uff * ave:heat_capacity_mass)
297           0.152453045420158667    (|max:vdw_radius_alvarez - ave:vdw_radius|)
298           0.152460959872766422    (ave:gs_est_fcc_latcnt / max:covalent_radius_pyykko_double)
299           0.1524956127072776      (sum:dipole_polarizability / sum:molar_volume)
300           0.152511254763049608    (var:covalent_radius_pyykko / min:covalent_radius_pyykko_triple)
301           0.152512099208051616    (max:atomic_radius_rahm / max:en_ghosh)
302           0.152518389796671011    (min:vdw_radius * min:gs_est_fcc_latcnt)
303           0.152526795917483138    (max:en_ghosh / ave:Polarizability)
304           0.152530604300444655    (var:atomic_radius_rahm / max:density)
305           0.152532264026630504    (|min:covalent_radius_pyykko - min:atomic_radius|)
306           0.152544270275386029    (ave:mendeleev_number^3)
307           0.152549034303825687    (min:period - ave:mendeleev_number)
308           0.152550932365352387    (var:covalent_radius_slater + sum:covalent_radius_pyykko_double)
309           0.152555681415386168    (max:boiling_point / max:en_ghosh)
310           0.1525658056645329      (var:covalent_radius_pyykko_double / perimeter_area_ratio)
311           0.152571750135385931    (min:covalent_radius_cordero * max:bulk_modulus)
312           0.152573781965778671    (var:covalent_radius_pyykko * structural_complexity_per_cell)
313           0.152574064961878808    (min:en_ghosh * min:covalent_radius_cordero)
314           0.152580596841338678    (var:covalent_radius_pyykko * sum:num_unfilled)
315           0.152586753009134712    (structural_complexity_per_cell / min:covalent_radius_cordero)
316           0.15258782179212621     (sum:specific_heat * min:vdw_radius_mm3)
317           0.152597071210781587    (ave:evaporation_heat / ave:specific_heat)
318           0.152598392240389652    (var:covalent_radius_pyykko_triple * min:specific_heat)
319           0.152608508687877037    (var:covalent_radius_pyykko / max:atomic_radius_rahm)
320           0.152629396969569286    (min:atomic_number + max:num_d_unfilled)
321           0.152634046547894003    (max:heat_capacity_molar / ave:period)
322           0.152634544260759231    (min:density / max:vdw_radius)
323           0.152640374768045484    (ave:melting_point / sum:electron_negativity)
324           0.152643513839524125    (var:en_allen / min:vdw_radius_alvarez)
325           0.152660304157321347    (ave:first_ion_en / ave:heat_of_formation)
326           0.152661696137151887    (sum:en_allen + max:gs_energy)
327           0.152668572004526659    (ave:en_pauling / perimeter_area_ratio)
328           0.15266921123212282     (min:c6_gb / ave:dipole_polarizability)
329           0.152673566700970237    (sum:atomic_volume / min:evaporation_heat)
330           0.152701549025205136    (ave:c6_gb * ave:boiling_point)
331           0.152708442003184675    (max:atomic_radius_rahm * ave:mendeleev_number)
332           0.152716477187667204    (sum:atomic_volume * max:en_ghosh)
333           0.152729201178490426    (ave:evaporation_heat / max:gs_est_bcc_latcnt)
334           0.152733397658046749    (var:covalent_radius_pyykko * min:en_allen)
335           0.152744343960758089    (var:en_pauling / min:atomic_number)
336           0.152746785347938147    (max:num_valance * ave:boiling_point)
337           0.15274978948114018     (sum:first_ion_en * ave:lattice_constant)
338           0.152751860688753155    (var:atomic_radius * sum:en_allen)
339           0.152759048259991287    (min:gs_energy * average_cn)
340           0.152766134136786719    (min:en_pauling * average_cn)
341           0.152769340460135322    (sum:en_allen - min:en_allen)
342           0.152777498763870034    (max:boiling_point / sum:en_allen)
343           0.152781003205061772    (energy_vdw_per_atom / ave:Polarizability)
344           0.152790634294883626    (sum:en_ghosh * max:num_p_valence)
345           0.152791456419110322    (var:vdw_radius_mm3 / ave:melting_point)
346           0.152810041521391743    (var:electron_negativity * sum:vdw_radius_alvarez)
347           0.152813324376244952    (sum:en_pauling * Total_Atoms)
348           0.152820885945297691    (sum:en_allen * max:covalent_radius_pyykko_triple)
349           0.152823111879414303    (sum:electron_affinity / sum:atomic_weight)
350           0.152831299259686054    (sum:vdw_radius_uff / ave:dipole_polarizability)
351           0.152833964055228977    (sum:heat_capacity_mass / max:heat_capacity_molar)
352           0.152845605618735447    (min:dipole_polarizability * ave:hhi_r)
353           0.152850674386901142    (min:melting_point / ave:specific_heat)
354           0.152875941968570572    (min:gs_energy * ave:atomic_weight)
355           0.152876514435477284    (min:covalent_radius_slater * max:num_unfilled)
356           0.15287903311005907     (sum:en_ghosh * max:vdw_radius_uff)
357           0.152886606263168467    (min:covalent_radius_cordero - max:covalent_radius_cordero)
358           0.152892772759547463    (sum:molar_volume / max:atomic_number)
359           0.152898856333992972    (max:vdw_radius_mm3 * ave:covalent_radius_slater)
360           0.152911436603825002    (sum:gs_energy / sum:en_ghosh)
361           0.1529141891410353      (var:covalent_radius_slater * sum:vdw_radius_mm3)
362           0.152920659890668831    (var:en_allen * sum:atomic_radius)
363           0.152921916374421818    (min:vdw_radius_alvarez / min:atomic_volume)
364           0.152925915313846722    (var:covalent_radius_pyykko_triple * min:heat_capacity_mass)
365           0.152931557181440775    (sum:molar_volume * max:electron_negativity)
366           0.152942739388547827    (sum:en_ghosh * energy_per_atom)
367           0.152980660699826632    (max:first_ion_en * ave:lattice_constant)
368           0.152981795560036521    (var:en_pauling / ave:sound_velocity)
369           0.152986410147308377    (var:vdw_radius_mm3 - min:covalent_radius_slater)
370           0.152986820378909538    (sum:en_allen * energy_per_atom)
371           0.152989138160737004    (ave:heat_capacity_mass / ave:gs_energy)
372           0.15300909837691079     (ave:electron_negativity^3)
373           0.153011921163121789    (var:en_pauling * max:lattice_constant)
374           0.153016945048300018    (sum:mendeleev_number / ave:Polarizability)
375           0.153017439674354022    (sum:heat_capacity_mass * max:vdw_radius)
376           0.153021565633168016    (var:covalent_radius_pyykko * energy_per_atom)
377           0.153052530757651933    (sum:heat_capacity_molar * ave:first_ion_en)
378           0.153062799304438196    (sum:heat_capacity_mass / ave:first_ion_en)
379           0.153083454057505258    (min:num_unfilled + average_cn)
380           0.153084134254840826    (max:icsd_volume / ave:covalent_radius_slater)
381           0.153090782022410943    (var:atomic_radius_rahm / max:melting_point)
382           0.153091094476071776    (sum:mendeleev_number * min:heat_capacity_mass)
383           0.153093983880431495    (min:dipole_polarizability / min:melting_point)
384           0.153099576040721219    (var:covalent_radius_pyykko / min:vdw_radius_uff)
385           0.153102060616802677    (ave:gs_energy / max:en_pauling)
386           0.15310426453447748     (min:fusion_enthalpy * ave:Polarizability)
387           0.153114025695983869    (sum:electron_negativity / min:first_ion_en)
388           0.153119859821751914    (ave:gs_energy / min:dipole_polarizability)
389           0.153125388659826528    (max:vdw_radius_mm3 / min:atomic_number)
390           0.153131749080386431    (sum:en_allen + ave:gs_energy)
391           0.153136560659890175    (var:covalent_radius_pyykko_triple * sum:icsd_volume)
392           0.153146150630339289    (min:sound_velocity * min:atomic_number)
393           0.153151259089851222    (var:covalent_radius_pyykko / min:covalent_radius_pyykko_double)
394           0.153152284273640665    (sum:en_ghosh * max:vdw_radius)
395           0.153159552328676452    (ave:en_ghosh / min:sound_velocity)
396           0.153159606353427902    (sum:atomic_radius / ave:dipole_polarizability)
397           0.15316164262068005     (sum:vdw_radius_uff * max:en_allen)
398           0.153162383377455635    (ave:covalent_radius_slater / min:vdw_radius_mm3)
399           0.153165254956074998    (sum:molar_volume * max:en_pauling)
400           0.153170642418651831    (max:electron_negativity / ave:heat_of_formation)
401           0.153190381208478638    (max:covalent_radius_pyykko_double / min:atomic_number)
402           0.153196106761183976    (max:num_d_valence / ave:first_ion_en)
403           0.153200428935851979    (max:heat_capacity_mass / perimeter_area_ratio)
404           0.153201764984460476    (max:heat_of_formation * ave:period)
405           0.153202687659134557    (min:lattice_constant * ave:heat_capacity_mass)
406           0.153207311735378854    (sum:hhi_p / sum:boiling_point)
407           0.153207458118388123    (min:density * Total_Atoms)
408           0.153208620894738162    (ave:melting_point / sum:en_ghosh)
409           0.153212458491986336    (var:atomic_radius_rahm + sum:covalent_radius_pyykko_double)
410           0.153229891020885384    (max:gs_est_fcc_latcnt * average_cn)
