# FEAT_ID     Score                   Feature Expression
113           0.0207776316591927503   (max:thermal_conductivity / sum:gs_est_bcc_latcnt)
114           0.020777680549484475    (var:en_ghosh - ave:en_ghosh)
115           0.0207777122050742183   (sum:thermal_conductivity * min:gs_energy)
116           0.0207824693997573778   (var:num_s_valence + var:num_p_unfilled)
117           0.0207828592785471375   (max:vdw_radius * ave:lattice_constant)
118           0.0207859260866669754   (perimeter_area_ratio / min:vdw_radius)
119           0.0207881596847629552   (var:specific_heat / max:vdw_radius_alvarez)
120           0.0207882164109622486   (min:atomic_weight * ave:electron_negativity)
121           0.0207921669749463571   (var:evaporation_heat / sum:bulk_modulus)
122           0.0207969048601885781   (max:thermal_conductivity * max:evaporation_heat)
123           0.0207972953824246583   (max:covalent_radius_pyykko_double * ave:icsd_volume)
124           0.0207983827680233609   (sum:gs_volume_per * max:electron_affinity)
125           0.0208040424924406907   (var:electron_affinity / max:electron_negativity)
126           0.0208107435117932497   (min:heat_capacity_mass * max:thermal_conductivity)
127           0.0208126484882196275   (ave:covalent_radius_pyykko_triple / min:heat_of_formation)
128           0.0208143329204802559   (max:gs_volume_per * ave:thermal_conductivity)
129           0.0208185394812788714   (var:num_p_valence - min:num_unfilled)
130           0.0208186248201447412   (ave:num_p_valence / ave:icsd_volume)
131           0.0208200662699949447   (max:lattice_constant + max:gs_est_bcc_latcnt)
132           0.0208249588489372965   (bandgap * ave:first_ion_en)
133           0.0208258964041626478   (max:mendeleev_number / max:vdw_radius)
134           0.0208305699219062182   (var:num_valance * min:evaporation_heat)
135           0.020832629386384631    (perimeter_area_ratio / ave:covalent_radius_pyykko_triple)
136           0.0208326723343742366   (perimeter_area_ratio * ave:atomic_radius_rahm)
137           0.0208352631072230114   (min:num_p_valence - average_cn)
138           0.0208416480480762174   (max:first_ion_en * ave:atomic_weight)
139           0.0208457999800806294   (ave:hhi_r * ave:covalent_radius_pyykko_triple)
140           0.0208459791947493145   (min:atomic_weight * ave:lattice_constant)
141           0.0208474242511152395   (min:en_pauling * max:covalent_radius_pyykko_triple)
142           0.0208510522667878437   (max:heat_capacity_molar / min:gs_est_bcc_latcnt)
143           0.0208533350720680188   (var:specific_heat * max:thermal_conductivity)
144           0.0208548760791540076   (ave:gs_bandgap / sum:heat_of_formation)
145           0.0208584695178015492   (structural_complexity_per_atom / ave:num_valance)
146           0.0208603233361382111   (|sum:atomic_number - ave:hhi_r|)
147           0.0208623656027195591   (sum:vdw_radius_mm3 / sum:hhi_r)
148           0.020863072826897814    (max:vdw_radius_mm3 / max:en_ghosh)
149           0.0208634439920580179   (sum:atomic_number - ave:hhi_r)
150           0.0208711069536034778   (ave:dipole_polarizability / min:bulk_modulus)
151           0.0208717446497068311   (var:specific_heat * min:gs_energy)
152           0.0208752912232090734   (min:en_ghosh * ave:atomic_radius)
153           0.0208814910664662165   (min:covalent_radius_pyykko_triple / max:icsd_volume)
154           0.020881770340834039    (max:electron_affinity / max:heat_of_formation)
155           0.020882157829593035    (min:bulk_modulus / ave:heat_capacity_mass)
156           0.0208842903336534554   (ave:boiling_point / min:vdw_radius)
157           0.0208845461699323359   (ave:atomic_radius / ave:en_ghosh)
158           0.020885246580909067    (var:specific_heat * Total_Angles)
159           0.0208872252360512226   (var:num_p_valence * max:electron_negativity)
160           0.0208878783039991751   (var:specific_heat / max:hhi_p)
161           0.0208885696421852764   (var:specific_heat * max:covalent_radius_pyykko)
162           0.0208892587037583163   (max:electron_affinity / sum:covalent_radius_pyykko_double)
163           0.0208894201729510273   (min:covalent_radius_pyykko / min:heat_of_formation)
164           0.0208917593282745215   (var:electron_affinity * energy_per_atom)
165           0.0208931596163478804   (max:icsd_volume / max:heat_capacity_mass)
166           0.0208968007736918676   (min:hhi_r / ave:dipole_polarizability)
167           0.0208971318642773782   (sum:Polarizability * min:boiling_point)
168           0.0208982344716602542   (sum:num_valance * ave:electron_affinity)
169           0.0208986398562628142   (energy_per_atom + ave:gs_bandgap)
170           0.0209002143689074986   (max:num_d_valence * ave:hhi_r)
171           0.0209018425248453689   (energy_per_atom / ave:num_valance)
172           0.0209022413063190346   (max:covalent_radius_cordero / min:hhi_r)
173           0.0209052583931048606   (var:specific_heat * max:atomic_radius)
174           0.0209056626954489538   (min:vdw_radius_uff / max:covalent_radius_pyykko_double)
175           0.020905898075206264    (max:electron_affinity / sum:atomic_radius_rahm)
176           0.0209074552504427622   (bandgap / min:first_ion_en)
177           0.0209086458754342806   (ave:sound_velocity * ave:bulk_modulus)
178           0.0209091161290749887   (min:thermal_conductivity / min:bulk_modulus)
179           0.0209097917797572905   (var:heat_capacity_molar * max:num_unfilled)
180           0.0209102492917456959   (ave:icsd_volume / ave:gs_energy)
181           0.0209147265250573533   (min:first_ion_en * ave:en_pauling)
182           0.020916647025252276    (min:covalent_radius_pyykko_double * max:icsd_volume)
183           0.0209171484082674684   (var:vdw_radius_uff * min:heat_of_formation)
184           0.0209186849595063423   (sum:bulk_modulus / max:electron_affinity)
185           0.0209196753956209444   (var:heat_capacity_molar * max:evaporation_heat)
186           0.0209229780442435204   (ave:gs_volume_per / min:heat_capacity_molar)
187           0.0209260103018206328   (max:specific_heat * max:Polarizability)
188           0.0209276288133771783   (bandgap / max:Polarizability)
189           0.0209276779924250332   (max:specific_heat / max:gs_volume_per)
190           0.0209280353775673847   (max:hhi_p / ave:atomic_volume)
191           0.020929658688584523    (max:first_ion_en * ave:covalent_radius_cordero)
192           0.0209327046587832882   (min:covalent_radius_pyykko_triple * ave:hhi_r)
193           0.0209337813345861871   (min:num_unfilled * ave:num_p_valence)
194           0.0209338776945513054   (sum:sound_velocity / sum:electron_negativity)
195           0.0209350484070037444   (max:gs_volume_per * bandgap)
196           0.0209352439989302537   (min:bulk_modulus / sum:gs_energy)
197           0.0209407893843914783   (var:num_p_valence / sum:en_allen)
198           0.0209415994839781822   (ave:molar_volume / min:heat_of_formation)
199           0.020941814074482222    (bandgap * ave:fusion_enthalpy)
200           0.0209445795128953213   (min:vdw_radius / ave:heat_capacity_molar)
201           0.0209453565466620334   (ave:electron_affinity / sum:gs_est_fcc_latcnt)
202           0.020946776698737523    (sum:Polarizability / ave:icsd_volume)
203           0.0209483772262260004   (sum:Polarizability / sum:covalent_radius_cordero)
204           0.0209491535607305816   (bandgap / sum:molar_volume)
205           0.0209507716799706561   (ave:atomic_radius_rahm / max:lattice_constant)
206           0.0209552781359890021   (energy_vdw_per_atom / energy_per_atom)
207           0.0209606832689235405   (max:gs_energy * ave:boiling_point)
208           0.0209615439094378506   (min:Polarizability * max:heat_capacity_mass)
209           0.0209618557701385828   (var:num_p_valence * max:en_pauling)
210           0.0209637514203115174   (min:num_valance / min:vdw_radius_mm3)
211           0.0209656583659241745   (var:num_p_unfilled / ave:covalent_radius_pyykko_triple)
212           0.0209671014943368789   (min:num_valance + min:num_p_valence)
213           0.0209689794488762439   (ave:num_valance / max:vdw_radius_alvarez)
214           0.0209715316709756516   (ave:hhi_r / max:period)
215           0.0209727277753153363   (|max:icsd_volume - max:atomic_volume|)
216           0.020975362828659281    (sum:atomic_weight * ave:electron_affinity)
217           0.0209775373913725742   (var:num_p_valence / sum:first_ion_en)
218           0.0209787827610596091   (min:num_s_valence * min:lattice_constant)
219           0.0209791488894582392   (min:num_valance - ave:num_unfilled)
220           0.0209825328138998346   (min:covalent_radius_pyykko_triple * ave:atomic_volume)
221           0.0209856841797215823   (ave:vdw_radius_uff + ave:covalent_radius_slater)
222           0.0209859197172048741   (sum:covalent_radius_cordero / min:bulk_modulus)
223           0.0209862974070070991   (energy_per_atom + ave:en_allen)
224           0.0209863802072486789   (min:heat_of_formation * max:bulk_modulus)
225           0.020986706386550872    (min:en_allen * max:vdw_radius)
226           0.0209879324576716063   (perimeter_area_ratio / ave:atomic_radius)
227           0.0209882385748105006   (sum:dipole_polarizability * min:boiling_point)
228           0.0209895981259074875   (max:num_p_valence / max:hhi_p)
229           0.0209898748881482515   (var:specific_heat / min:period)
230           0.0209902360575048227   (bandgap / max:atomic_volume)
231           0.0209903183666479178   (min:en_allen * ave:num_valance)
232           0.0209916309722642837   (var:electron_affinity / max:covalent_radius_cordero)
233           0.020991930910094287    (var:vdw_radius_uff * sum:thermal_conductivity)
234           0.0209929998308896436   (max:atomic_volume / perimeter_area_ratio)
235           0.020993188061164833    (min:num_s_valence * max:en_pauling)
236           0.0209966308359538327   (max:num_p_valence / min:icsd_volume)
237           0.0209969782735993891   (min:heat_capacity_mass * ave:num_p_valence)
238           0.0209971873661601131   (max:num_unfilled - ave:num_p_valence)
239           0.0209993284455571236   (min:vdw_radius_alvarez / max:en_allen)
240           0.0210017607842766796   (min:en_pauling / ave:vdw_radius_alvarez)
241           0.0210028183867185803   (perimeter_area_ratio * ave:atomic_radius)
242           0.0210034490185287276   (min:vdw_radius_uff + max:vdw_radius_mm3)
243           0.0210061716962665346   (ave:evaporation_heat / ave:covalent_radius_pyykko)
244           0.0210124055113872533   (ave:icsd_volume / max:heat_capacity_mass)
245           0.021018859975660862    (bandgap * ave:en_ghosh)
246           0.0210191009375147765   (min:covalent_radius_pyykko * max:lattice_constant)
247           0.0210205208010600525   (min:atomic_radius_rahm * ave:hhi_r)
248           0.0210208136437846048   (ave:num_valance - ave:num_unfilled)
249           0.0210210832229927973   (max:electron_affinity / sum:heat_capacity_mass)
250           0.0210233186043263277   (var:electron_affinity / min:specific_heat)
251           0.0210252573330827995   (max:covalent_radius_pyykko_triple * ave:hhi_r)
252           0.0210271138834607733   (min:vdw_radius_alvarez * average_cn)
253           0.0210281221678191854   (var:specific_heat * min:vdw_radius_mm3)
254           0.0210288960999928561   (var:num_p_unfilled * max:covalent_radius_pyykko)
255           0.0210293576422665787   (ave:sound_velocity / sum:icsd_volume)
256           0.0210299473867728327   (ave:vdw_radius_uff / max:atomic_radius)
257           0.0210314623603617377   (min:electron_negativity * ave:num_valance)
258           0.0210339734498206261   (ave:gs_energy + ave:en_allen)
259           0.021034358738618867    (ave:evaporation_heat / max:covalent_radius_pyykko)
260           0.0210345085506415362   (max:dipole_polarizability / ave:lattice_constant)
261           0.0210405703464870454   (var:specific_heat / ave:vdw_radius_alvarez)
262           0.0210414106509146034   (ave:sound_velocity / sum:lattice_constant)
263           0.021042530728580127    (|min:covalent_radius_pyykko_triple - min:covalent_radius_pyykko_double|)
264           0.0210438527804189361   (max:num_p_valence - max:num_d_unfilled)
265           0.0210483382754079913   (energy_per_atom / max:electron_negativity)
266           0.021049319557035269    (max:electron_affinity / sum:vdw_radius)
267           0.0210531619616975488   exp(min:num_unfilled)
268           0.0210550200638629122   (min:en_pauling * ave:period)
269           0.0210551394729205053   (sum:thermal_conductivity * max:gs_est_fcc_latcnt)
270           0.0210558780155494299   (min:num_s_valence * min:hhi_r)
271           0.0210579555372728683   (min:num_valance / min:period)
272           0.0210579687095161262   (max:num_p_valence / sum:period)
273           0.0210589500338305806   (var:specific_heat / ave:en_pauling)
274           0.0210621009868988129   (structural_complexity_per_atom * max:specific_heat)
275           0.0210625540089684135   (|var:electron_negativity - max:electron_negativity|)
276           0.0210635202281165453   (ave:num_unfilled / min:hhi_r)
277           0.0210639752069804245   (max:covalent_radius_slater / min:hhi_r)
278           0.0210640248484444507   (max:num_s_unfilled / sum:icsd_volume)
279           0.0210650063735094394   (var:num_s_unfilled + var:num_p_unfilled)
280           0.0210668224927145903   (var:num_p_valence * min:fusion_enthalpy)
281           0.0210677961322988661   (ave:heat_of_formation / min:atomic_radius_rahm)
282           0.021068299669126947    (var:specific_heat * ave:atomic_radius_rahm)
283           0.0210691369823136111   (var:electron_affinity / min:vdw_radius)
284           0.0210782174180458894   (sum:hhi_r / sum:atomic_radius)
285           0.0210832413125112833   (min:vdw_radius_uff * ave:atomic_radius)
286           0.0210833826297465513   (structural_complexity_per_atom * min:boiling_point)
287           0.0210848099908514594   (max:icsd_volume * ave:atomic_weight)
288           0.0210889324259568474   (min:heat_of_formation * max:num_s_unfilled)
289           0.0210977229474282948   (ave:density / ave:bulk_modulus)
290           0.0210998120593179836   (ave:evaporation_heat / sum:atomic_number)
291           0.0211002455506653364   (ave:evaporation_heat / min:atomic_radius)
292           0.0211005138415329176   (sum:electron_affinity * max:heat_capacity_molar)
293           0.021100802195380082    (ave:dipole_polarizability / min:vdw_radius_uff)
294           0.0211014290360374904   (max:thermal_conductivity / sum:atomic_number)
295           0.0211021220758637398   (var:specific_heat / min:vdw_radius_alvarez)
296           0.0211033918714212433   (var:specific_heat / ave:electron_negativity)
297           0.0211042062668298572   (min:melting_point + ave:melting_point)
298           0.0211054393057333242   (average_cn / max:vdw_radius_uff)
299           0.0211059282764306487   (perimeter_area_ratio / ave:atomic_radius_rahm)
300           0.021105974534913554    (var:num_p_unfilled / min:hhi_p)
301           0.0211066241036890027   (sum:covalent_radius_pyykko * min:bulk_modulus)
302           0.0211144662477215882   (var:specific_heat * sum:bulk_modulus)
303           0.0211149689188913012   (ave:atomic_radius / ave:electron_negativity)
304           0.0211168242116595226   (min:hhi_r * max:en_ghosh)
305           0.0211171298904176893   (ave:num_unfilled / max:electron_affinity)
306           0.0211188460999569561   (perimeter_area_ratio * min:dipole_polarizability)
307           0.0211196943846598088   (max:num_p_valence * max:density)
308           0.0211232660377002959   (var:specific_heat * min:heat_capacity_mass)
309           0.0211253819942778705   (var:specific_heat * ave:specific_heat)
310           0.0211261386392627634   (min:num_valance / ave:gs_energy)
311           0.0211268984891317887   (sum:electron_affinity * ave:electron_affinity)
312           0.0211293265726519575   (max:vdw_radius_uff * max:lattice_constant)
313           0.0211294932721646719   (var:heat_capacity_molar / sum:icsd_volume)
314           0.0211317968116221527   (var:specific_heat * ave:vdw_radius_mm3)
315           0.0211321941043201671   (max:covalent_radius_pyykko_triple * ave:en_pauling)
316           0.021133578819414852    (min:sound_velocity * max:thermal_conductivity)
317           0.0211349481340476833   (min:atomic_weight * max:first_ion_en)
318           0.021135257250642029    (min:boiling_point / ave:electron_affinity)
319           0.0211374517210532326   (ave:num_d_unfilled / max:electron_affinity)
320           0.0211378067192293483   (ave:bulk_modulus / min:gs_energy)
321           0.0211421192737191385   (min:atomic_weight / ave:dipole_polarizability)
322           0.0211449190825998556   (var:num_p_unfilled * max:c6_gb)
323           0.0211466757417768138   (min:num_valance / ave:covalent_radius_pyykko_double)
324           0.0211478741901344643   (ave:gs_bandgap / max:num_s_valence)
325           0.0211506046255403243   (min:gs_est_fcc_latcnt + ave:gs_est_bcc_latcnt)
326           0.0211604478767587999   (min:mendeleev_number * min:gs_est_fcc_latcnt)
327           0.0211659741731665858   (max:lattice_constant * max:atomic_volume)
328           0.0211661988827315413   (min:vdw_radius_uff^6)
329           0.0211717304747041125   (Total_Angles / sum:covalent_radius_slater)
330           0.0211736661264716811   (min:covalent_radius_slater / ave:Polarizability)
331           0.0211789353778121803   (structural_complexity_per_atom / sum:hhi_r)
332           0.0211792311760569882   (ave:electron_affinity / max:specific_heat)
333           0.0211821729380904933   (max:num_s_valence / ave:gs_volume_per)
334           0.0211835089652125247   (max:icsd_volume / min:heat_of_formation)
335           0.0211845333827181924   (|min:period - max:num_p_valence|)
336           0.0211855467815294136   (ave:dipole_polarizability / max:en_ghosh)
337           0.0211860019911858585   (ave:melting_point / min:mendeleev_number)
338           0.0211860920624927888   (max:specific_heat * max:dipole_polarizability)
339           0.0211881554603639867   (max:atomic_radius / ave:electron_negativity)
340           0.021192112870769067    (max:mendeleev_number * ave:bulk_modulus)
341           0.0211939239439188735   (sum:period / min:bulk_modulus)
342           0.0211972125126718806   (perimeter_area_ratio / max:atomic_radius_rahm)
343           0.0212011586208971231   (min:Polarizability / min:atomic_volume)
344           0.0212012480766300519   (var:num_p_valence * ave:evaporation_heat)
345           0.0212016509748284253   (sum:sound_velocity / sum:icsd_volume)
346           0.0212064209933825257   (min:gs_est_bcc_latcnt / max:vdw_radius_mm3)
347           0.0212072618813988825   (var:boiling_point * ave:heat_capacity_molar)
348           0.0212108959464299002   (min:Polarizability / ave:period)
349           0.0212115197100080435   (min:covalent_radius_pyykko_double * max:thermal_conductivity)
350           0.0212118662832188921   (bandgap / max:heat_of_formation)
351           0.0212119846562815323   (min:gs_est_fcc_latcnt / ave:heat_of_formation)
352           0.0212135224439997938   (min:vdw_radius_uff / max:atomic_radius)
353           0.0212172269001352776   (ave:hhi_r / ave:covalent_radius_pyykko_triple)
354           0.0212208531205663915   (min:fusion_enthalpy * ave:gs_bandgap)
355           0.0212222602476669631   (ave:num_s_valence * ave:molar_volume)
356           0.021224179014979052    (ave:num_valance / max:covalent_radius_slater)
357           0.0212269084183800243   (max:num_s_unfilled / min:en_pauling)
358           0.0212269269354638315   (ave:vdw_radius_alvarez / max:num_valance)
359           0.0212290986586540983   (min:hhi_r / min:thermal_conductivity)
360           0.021230557996319236    (max:gs_energy / ave:en_ghosh)
361           0.0212320904798154776   (min:heat_of_formation * max:gs_est_fcc_latcnt)
362           0.0212326237983116034   (ave:evaporation_heat / max:vdw_radius_alvarez)
363           0.0212327734695308794   (|var:num_p_unfilled - ave:period|)
364           0.0212348158069036903   (var:electron_affinity / ave:covalent_radius_pyykko)
365           0.0212351302882920964   (ave:gs_bandgap / min:specific_heat)
366           0.0212351965951288121   (min:gs_est_bcc_latcnt * ave:gs_est_bcc_latcnt)
367           0.0212356095875126001   (ave:num_valance / ave:period)
368           0.0212361300322717432   (min:gs_est_fcc_latcnt / ave:vdw_radius)
369           0.0212366154309908267   (min:vdw_radius_uff * min:gs_volume_per)
370           0.0212417297704437583   (max:atomic_volume * ave:en_ghosh)
371           0.0212427730260776569   (ave:thermal_conductivity / max:gs_energy)
372           0.0212446328227104166   (max:covalent_radius_slater * ave:boiling_point)
373           0.0212451404569536199   (min:c6_gb * ave:bulk_modulus)
374           0.0212487969934389773   (var:atomic_volume * min:mendeleev_number)
375           0.0212493616043771955   (max:covalent_radius_cordero / min:num_valance)
376           0.021249598473204321    (max:thermal_conductivity / max:specific_heat)
377           0.0212520023999461447   (max:num_s_valence / max:en_pauling)
378           0.0212570519192585468   (max:num_d_valence / max:electron_affinity)
379           0.0212584463639508871   (min:atomic_radius_rahm / ave:heat_capacity_molar)
380           0.0212596589722026212   (perimeter_area_ratio * max:covalent_radius_cordero)
381           0.0212618060940777016   (ave:vdw_radius_alvarez / max:en_allen)
382           0.0212642824881022902   (bandgap * ave:num_unfilled)
383           0.0212668604450258619   (var:evaporation_heat / ave:heat_of_formation)
384           0.021269701626091729    (max:thermal_conductivity / max:atomic_radius_rahm)
385           0.0212700440512202833   (max:gs_energy * max:dipole_polarizability)
386           0.0212725790952473723   (min:num_f_valence - ave:num_valance)
387           0.0212740575862842736   (min:covalent_radius_pyykko_triple / ave:vdw_radius_alvarez)
388           0.0212813675581752203   (ave:covalent_radius_cordero / max:molar_volume)
389           0.0212833080350893454   (sum:evaporation_heat / sum:covalent_radius_pyykko_double)
390           0.0212844809957447381   (max:dipole_polarizability / sum:gs_volume_per)
391           0.0212846244610277353   (max:gs_est_bcc_latcnt * ave:num_valance)
392           0.021286107829411826    (min:c6_gb / sum:molar_volume)
393           0.0212867397608923759   (min:heat_of_formation / ave:atomic_weight)
394           0.0212875827009911082   (min:melting_point / min:vdw_radius_alvarez)
395           0.021288016273497995    (var:vdw_radius_uff / min:hhi_r)
396           0.0212893917534808831   (bandgap / max:dipole_polarizability)
397           0.0212903544179042364   (max:heat_capacity_molar * max:atomic_number)
398           0.0212905222016428752   (ave:hhi_r / max:atomic_radius)
399           0.0212924833798455518   (|min:num_d_valence - max:num_p_valence|)
400           0.0212930424423182496   (var:specific_heat * max:atomic_radius_rahm)
401           0.0212941045295146104   sqrt(max:vdw_radius_uff)
402           0.0212949572460671074   (min:covalent_radius_pyykko_double / perimeter_area_ratio)
403           0.0212987218848554594   (max:vdw_radius * ave:en_pauling)
404           0.0213089764540921843   (sum:num_p_valence / min:bulk_modulus)
405           0.0213107512314078297   (var:hhi_p * min:evaporation_heat)
406           0.0213120304081738897   (ave:Polarizability / ave:en_ghosh)
407           0.0213123024308245861   (var:specific_heat * min:heat_capacity_molar)
